block_id,dataset,backbone,pred_len,seed,val_order,condition,arms,realised_mse,rel_gain_vs_best_fixed,oracle_headroom_pct,best_fixed_mse,oracle_mse,random_arm_mse,best_fixed_arm,oracle_match_acc,n_arms
ETTm2_h96_DLinear,ETTm2,DLinear,96,2023,shuffled,control,fredf|none|revin|san_lite,0.1828769908685653,0.05604271374380473,13.618092590742824,0.1829795375670137,0.15806121471902473,0.1873899878281081,fredf,0.3363676148796499,4
ETTm2_h96_PatchTST,ETTm2,PatchTST,96,2021,deterministic,index,fredf|none|san_lite,0.18169756992110733,-2.940553219530903,7.343132019645779,0.17650727943303288,0.1635461168799802,0.1824832903084031,none,0.3502844638949672,3
ETTm2_h96_PatchTST,ETTm2,PatchTST,96,2021,deterministic,defect,fredf|none|san_lite,0.18121982883800564,-2.6698895479609432,7.343132019645779,0.17650727943303288,0.1635461168799802,0.1824832903084031,none,0.347308533916849,3
ETTm2_h96_PatchTST,ETTm2,PatchTST,96,2021,deterministic,control,fredf|none|san_lite,0.1795736522485932,-1.737250058700107,7.343132019645779,0.17650727943303288,0.1635461168799802,0.1824832903084031,none,0.36026258205689277,3
ETTm2_h96_iTransformer,ETTm2,iTransformer,96,2021,deterministic,index,fredf|none|san_lite,0.18286598711080962,-1.1462800543248042,12.689286352888898,0.18079358629164993,0.1578521704194452,0.18359486636450958,fredf,0.3873960612691466,3
ETTm2_h96_iTransformer,ETTm2,iTransformer,96,2021,deterministic,defect,fredf|none|san_lite,0.1811832112439091,-0.21550817163980368,12.689286352888898,0.18079358629164993,0.1578521704194452,0.18359486636450958,fredf,0.36560175054704597,3
ETTm2_h96_iTransformer,ETTm2,iTransformer,96,2021,deterministic,control,fredf|none|san_lite,0.1805203261836157,0.15114480200278338,12.689286352888898,0.18079358629164993,0.1578521704194452,0.18359486636450958,fredf,0.43781181619256015,3
Exchange_h192_DLinear,Exchange,DLinear,192,2021,deterministic,index,fredf|none|revin|san_lite,0.1864601986097849,-3.646584830257089,24.494227853469024,0.1798999927640186,0.1358348786280256,0.18594680792689997,revin,0.2526395173453997,4
Exchange_h192_DLinear,Exchange,DLinear,192,2021,deterministic,defect,fredf|none|revin|san_lite,0.18601903389594315,-3.4013570750673217,24.494227853469024,0.1798999927640186,0.1358348786280256,0.18594680792689997,revin,0.2669683257918552,4
Exchange_h192_DLinear,Exchange,DLinear,192,2021,deterministic,control,fredf|none|revin|san_lite,0.18369730868479336,-2.1107927034526544,24.494227853469024,0.1798999927640186,0.1358348786280256,0.18594680792689997,revin,0.29638009049773756,4
Exchange_h336_DLinear,Exchange,DLinear,336,2021,deterministic,index,fredf|none|revin|san_lite,0.34632015809441985,-6.617024490824447,29.427758858575178,0.3248263208885786,0.22923721446830608,0.3274479374043681,revin,0.14382402707275804,4
Exchange_h336_DLinear,Exchange,DLinear,336,2021,deterministic,defect,fredf|none|revin|san_lite,0.3418074677652615,-5.227761971452966,29.427758858575178,0.3248263208885786,0.22923721446830608,0.3274479374043681,revin,0.18527918781725888,4
Exchange_h336_DLinear,Exchange,DLinear,336,2021,deterministic,control,fredf|none|revin|san_lite,0.327875784836243,-0.9387982905210578,29.427758858575178,0.3248263208885786,0.22923721446830608,0.3274479374043681,revin,0.3392554991539763,4
Exchange_h336_PatchTST,Exchange,PatchTST,336,2021,deterministic,index,fredf|none|san_lite,0.34315860993189456,0.06565092495107538,10.349454610798722,0.34338404473339645,0.3078456688829888,0.34552748362416613,san_lite,0.21658206429780033,3
Exchange_h336_PatchTST,Exchange,PatchTST,336,2021,deterministic,defect,fredf|none|san_lite,0.3514531031566122,-2.349864108998011,10.349454610798722,0.34338404473339645,0.3078456688829888,0.34552748362416613,san_lite,0.23011844331641285,3
Exchange_h336_PatchTST,Exchange,PatchTST,336,2021,deterministic,control,fredf|none|san_lite,0.34268333321648403,0.2040605926977344,10.349454610798722,0.34338404473339645,0.3078456688829888,0.34552748362416613,san_lite,0.2961082910321489,3
Exchange_h336_iTransformer,Exchange,iTransformer,336,2021,deterministic,index,fredf|none|san_lite,0.3483600320890168,-1.7807954183390378,9.720225014403278,0.3422649927790294,0.3089960653353766,0.34401699739681146,fredf,0.3011844331641286,3
Exchange_h336_iTransformer,Exchange,iTransformer,336,2021,deterministic,defect,fredf|none|san_lite,0.33961149596951135,0.7752755512542798,9.720225014403278,0.3422649927790294,0.3089960653353766,0.34401699739681146,fredf,0.4069373942470389,3
Exchange_h336_iTransformer,Exchange,iTransformer,336,2021,deterministic,control,fredf|none|san_lite,0.3502692569003089,-2.3386160694638085,9.720225014403278,0.3422649927790294,0.3089960653353766,0.34401699739681146,fredf,0.2893401015228426,3
Exchange_h720_DLinear,Exchange,DLinear,720,2021,deterministic,index,fredf|none|revin|san_lite,0.8817172627475925,0.0,37.12920427656825,0.8817172627475925,0.5543426591202729,0.766594533950912,san_lite,,4
Exchange_h720_DLinear,Exchange,DLinear,720,2021,deterministic,defect,fredf|none|revin|san_lite,0.8817172627475925,0.0,37.12920427656825,0.8817172627475925,0.5543426591202729,0.766594533950912,san_lite,0.017543859649122806,4
Exchange_h720_DLinear,Exchange,DLinear,720,2021,deterministic,control,fredf|none|revin|san_lite,0.8817172627475925,0.0,37.12920427656825,0.8817172627475925,0.5543426591202729,0.766594533950912,san_lite,,4
Exchange_h96_DLinear,Exchange,DLinear,96,2021,deterministic,index,fredf|none|revin|san_lite,0.09830278131990325,-10.797791223828733,18.109720603472113,0.08872269043822036,0.07265525908797518,0.09726819202026192,revin,0.31223628691983124,4
Exchange_h96_DLinear,Exchange,DLinear,96,2021,deterministic,defect,fredf|none|revin|san_lite,0.10216889916441067,-15.155321214648264,18.109720603472113,0.08872269043822036,0.07265525908797518,0.09726819202026192,revin,0.18846694796061886,4
Exchange_h96_DLinear,Exchange,DLinear,96,2021,deterministic,control,fredf|none|revin|san_lite,0.09053109761238433,-2.0382690890367083,18.109720603472113,0.08872269043822036,0.07265525908797518,0.09726819202026192,revin,0.3178621659634318,4
Exchange_h96_PatchTST,Exchange,PatchTST,96,2021,deterministic,index,fredf|none|san_lite,0.08911754217839757,-0.5983684989320976,14.792533643597135,0.08858746270755236,0.07548313248252861,0.09172875910758993,san_lite,0.36146272855133615,3
Exchange_h96_PatchTST,Exchange,PatchTST,96,2021,deterministic,defect,fredf|none|san_lite,0.08819537250516325,0.442602362010845,14.792533643597135,0.08858746270755236,0.07548313248252861,0.09172875910758993,san_lite,0.350210970464135,3
Exchange_h96_PatchTST,Exchange,PatchTST,96,2021,deterministic,control,fredf|none|san_lite,0.08816587518043974,0.475899765302429,14.792533643597135,0.08858746270755236,0.07548313248252861,0.09172875910758993,san_lite,0.3832630098452883,3
Exchange_h96_iTransformer,Exchange,iTransformer,96,2021,deterministic,index,fredf|none|san_lite,0.1029075788931316,8.693511675738433,30.89395306918195,0.11270565847157593,0.07788642523705477,0.09882141215345995,none,0.27848101265822783,3
Exchange_h96_iTransformer,Exchange,iTransformer,96,2021,deterministic,defect,fredf|none|san_lite,0.10221720950444833,9.30605358183747,30.89395306918195,0.11270565847157593,0.07788642523705477,0.09882141215345995,none,0.28621659634317864,3
Exchange_h96_iTransformer,Exchange,iTransformer,96,2021,deterministic,control,fredf|none|san_lite,0.10481549791321054,7.0006782848043665,30.89395306918195,0.11270565847157593,0.07788642523705477,0.09882141215345995,none,0.2630098452883263,3
ILI_h24_DLinear,ILI,DLinear,24,2021,deterministic,index,fredf|none|revin|san_lite,4.796054345719955,0.0,10.501122978712974,4.796054345719955,4.292414780749994,4.903598144256017,revin,0.3411764705882353,4
ILI_h24_DLinear,ILI,DLinear,24,2021,deterministic,defect,fredf|none|revin|san_lite,4.7826216655619005,0.28007773035436234,10.501122978712974,4.796054345719955,4.292414780749994,4.903598144256017,revin,0.09411764705882353,4
ILI_h24_DLinear,ILI,DLinear,24,2021,deterministic,control,fredf|none|revin|san_lite,4.796054345719955,0.0,10.501122978712974,4.796054345719955,4.292414780749994,4.903598144256017,revin,0.3411764705882353,4
ILI_h24_PatchTST,ILI,PatchTST,24,2021,deterministic,index,fredf|none|san_lite,2.8632270951481424,0.0,10.775426616772007,2.8632270951481424,2.5547021606389215,3.0058754025136722,none,0.4588235294117647,3
ILI_h24_PatchTST,ILI,PatchTST,24,2021,deterministic,defect,fredf|none|san_lite,2.8632270951481424,0.0,10.775426616772007,2.8632270951481424,2.5547021606389215,3.0058754025136722,none,0.4588235294117647,3
ILI_h24_PatchTST,ILI,PatchTST,24,2021,deterministic,control,fredf|none|san_lite,2.8632270951481424,0.0,10.775426616772007,2.8632270951481424,2.5547021606389215,3.0058754025136722,none,0.4588235294117647,3
ILI_h24_iTransformer,ILI,iTransformer,24,2021,deterministic,index,fredf|none|san_lite,2.2942722540129634,0.0,25.76176378063143,2.2942722540129634,1.7032272554495755,2.3774433955404106,none,0.4411764705882353,3
ILI_h24_iTransformer,ILI,iTransformer,24,2021,deterministic,defect,fredf|none|san_lite,2.373547848533182,-3.455369971090207,25.76176378063143,2.2942722540129634,1.7032272554495755,2.3774433955404106,none,0.27058823529411763,3
ILI_h24_iTransformer,ILI,iTransformer,24,2021,deterministic,control,fredf|none|san_lite,2.2942722540129634,0.0,25.76176378063143,2.2942722540129634,1.7032272554495755,2.3774433955404106,none,0.4411764705882353,3
ILI_h36_DLinear,ILI,DLinear,36,2021,deterministic,index,fredf|none|revin|san_lite,4.363669443734085,0.0,6.428802720190016,4.363669443734085,4.0831377438352074,4.5620910398945025,revin,0.4240506329113924,4
ILI_h36_DLinear,ILI,DLinear,36,2021,deterministic,defect,fredf|none|revin|san_lite,4.363669443734085,0.0,6.428802720190016,4.363669443734085,4.0831377438352074,4.5620910398945025,revin,0.4240506329113924,4
ILI_h36_DLinear,ILI,DLinear,36,2021,deterministic,control,fredf|none|revin|san_lite,4.363669443734085,0.0,6.428802720190016,4.363669443734085,4.0831377438352074,4.5620910398945025,revin,0.4240506329113924,4
ILI_h48_DLinear,ILI,DLinear,48,2021,deterministic,index,fredf|none|revin|san_lite,4.008024311228974,0.0,3.0817811772145425,4.008024311228974,3.8845057724273366,4.223410281416488,revin,0.5616438356164384,4
ILI_h48_DLinear,ILI,DLinear,48,2021,deterministic,defect,fredf|none|revin|san_lite,4.008024311228974,0.0,3.0817811772145425,4.008024311228974,3.8845057724273366,4.223410281416488,revin,0.5616438356164384,4
ILI_h48_DLinear,ILI,DLinear,48,2021,deterministic,control,fredf|none|revin|san_lite,4.008024311228974,0.0,3.0817811772145425,4.008024311228974,3.8845057724273366,4.223410281416488,revin,0.5616438356164384,4
ILI_h48_PatchTST,ILI,PatchTST,48,2021,deterministic,index,fredf|none|san_lite,2.736687513655179,0.0,0.7409934752966815,2.736687513655179,2.7164088377397353,2.9648465949650764,none,0.7328767123287672,3
ILI_h48_PatchTST,ILI,PatchTST,48,2021,deterministic,defect,fredf|none|san_lite,2.736687513655179,0.0,0.7409934752966815,2.736687513655179,2.7164088377397353,2.9648465949650764,none,0.7328767123287672,3
ILI_h48_PatchTST,ILI,PatchTST,48,2021,deterministic,control,fredf|none|san_lite,2.736687513655179,0.0,0.7409934752966815,2.736687513655179,2.7164088377397353,2.9648465949650764,none,0.7328767123287672,3
ILI_h48_iTransformer,ILI,iTransformer,48,2021,deterministic,index,fredf|none|san_lite,2.2831738360532343,0.0,4.174696644390221,2.2831738360532343,2.1878582545339245,2.4049078120624645,none,0.5205479452054794,3
ILI_h48_iTransformer,ILI,iTransformer,48,2021,deterministic,defect,fredf|none|san_lite,2.2831738360532343,0.0,4.174696644390221,2.2831738360532343,2.1878582545339245,2.4049078120624645,none,0.5205479452054794,3
ILI_h48_iTransformer,ILI,iTransformer,48,2021,deterministic,control,fredf|none|san_lite,2.2831738360532343,0.0,4.174696644390221,2.2831738360532343,2.1878582545339245,2.4049078120624645,none,0.5205479452054794,3
ILI_h60_DLinear,ILI,DLinear,60,2021,deterministic,index,fredf|none|revin|san_lite,4.029021848493548,0.0,2.396894337319365,4.029021848493548,3.9324504519576458,4.1980864754808485,revin,0.6268656716417911,4
ILI_h60_DLinear,ILI,DLinear,60,2021,deterministic,defect,fredf|none|revin|san_lite,4.029021848493548,0.0,2.396894337319365,4.029021848493548,3.9324504519576458,4.1980864754808485,revin,0.6268656716417911,4
ILI_h60_DLinear,ILI,DLinear,60,2021,deterministic,control,fredf|none|revin|san_lite,4.029021848493548,0.0,2.396894337319365,4.029021848493548,3.9324504519576458,4.1980864754808485,revin,0.6268656716417911,4
Weather_h192_DLinear,Weather,DLinear,192,2021,deterministic,index,fredf|none|revin|san_lite,0.2347379120824204,0.7928465341313891,9.99887990747863,0.23661389716536924,0.212955157743399,0.23822709578271217,none,0.2812137611132586,4
Weather_h192_DLinear,Weather,DLinear,192,2021,deterministic,defect,fredf|none|revin|san_lite,0.2363012513703086,0.1321333187974673,9.99887990747863,0.23661389716536924,0.212955157743399,0.23822709578271217,none,0.24913026671820643,4
Weather_h192_DLinear,Weather,DLinear,192,2021,deterministic,control,fredf|none|revin|san_lite,0.2362852787079126,0.13888383623847747,9.99887990747863,0.23661389716536924,0.212955157743399,0.23822709578271217,none,0.25734441437959027,4
Weather_h336_DLinear,Weather,DLinear,336,2021,deterministic,index,fredf|none|revin|san_lite,0.28100064608678427,0.3017892050174876,9.063306198533827,0.2818512427114952,0.25630620156017964,0.286681573593391,none,0.2993923951391611,4
Weather_h336_DLinear,Weather,DLinear,336,2021,deterministic,defect,fredf|none|revin|san_lite,0.2821479225355981,-0.10526113748826091,9.063306198533827,0.2818512427114952,0.25630620156017964,0.286681573593391,none,0.27822422579380635,4
Weather_h336_DLinear,Weather,DLinear,336,2021,deterministic,control,fredf|none|revin|san_lite,0.28190038395335115,-0.017435169482738728,9.063306198533827,0.2818512427114952,0.25630620156017964,0.286681573593391,none,0.2908663269306154,4
Weather_h336_PatchTST,Weather,PatchTST,336,2021,deterministic,index,fredf|none|san_lite,0.28501793134793996,0.10361365927890696,3.5378558749784106,0.28531355516286294,0.2752195727894238,0.28888873164134954,none,0.38132105056840454,3
Weather_h336_PatchTST,Weather,PatchTST,336,2021,deterministic,defect,fredf|none|san_lite,0.28700881667094913,-0.5941748919424795,3.5378558749784106,0.28531355516286294,0.2752195727894238,0.28888873164134954,none,0.3592708741669933,3
Weather_h336_PatchTST,Weather,PatchTST,336,2021,deterministic,control,fredf|none|san_lite,0.28555011222382143,-0.08291125909648944,3.5378558749784106,0.28531355516286294,0.2752195727894238,0.28888873164134954,none,0.36446491571932577,3
Weather_h336_iTransformer,Weather,iTransformer,336,2021,deterministic,index,fredf|none|san_lite,0.28230333761087545,-0.2328332093755364,6.965526043221001,0.28164756853792045,0.2620293338013129,0.28341131616351173,none,0.3620148961191689,3
Weather_h336_iTransformer,Weather,iTransformer,336,2021,deterministic,defect,fredf|none|san_lite,0.28259668888043,-0.33698865125539285,6.965526043221001,0.28164756853792045,0.2620293338013129,0.28341131616351173,none,0.3426107408859271,3
Weather_h336_iTransformer,Weather,iTransformer,336,2021,deterministic,control,fredf|none|san_lite,0.2826640435743833,-0.3609031818522493,6.965526043221001,0.28164756853792045,0.2620293338013129,0.28341131616351173,none,0.3282046256370051,3
Weather_h720_DLinear,Weather,DLinear,720,2021,deterministic,index,fredf|none|revin|san_lite,0.3450927058580026,0.31025727519746293,8.851339022611187,0.34616671327023546,0.31552632389525653,0.35477329012074804,none,0.3182281059063136,4
Weather_h720_DLinear,Weather,DLinear,720,2021,deterministic,defect,fredf|none|revin|san_lite,0.3465451363284452,-0.10931815327787309,8.851339022611187,0.34616671327023546,0.31552632389525653,0.35477329012074804,none,0.26883910386965376,4
Weather_h720_DLinear,Weather,DLinear,720,2021,deterministic,control,fredf|none|revin|san_lite,0.34628487230030075,-0.03413356210625866,8.851339022611187,0.34616671327023546,0.31552632389525653,0.35477329012074804,none,0.3129327902240326,4
Weather_h96_DLinear,Weather,DLinear,96,2021,deterministic,index,fredf|none|revin|san_lite,0.19408409320134049,0.9846356228179828,11.485333929777672,0.19601411803324834,0.1735012420276212,0.1963633243726657,none,0.3128111834546151,4
Weather_h96_DLinear,Weather,DLinear,96,2021,deterministic,defect,fredf|none|revin|san_lite,0.1955340635776948,0.2449081017073061,11.485333929777672,0.19601411803324834,0.1735012420276212,0.1963633243726657,none,0.2614898506319418,4
Weather_h96_DLinear,Weather,DLinear,96,2021,deterministic,control,fredf|none|revin|san_lite,0.196048899287624,-0.017744259813862618,11.485333929777672,0.19601411803324834,0.1735012420276212,0.1963633243726657,none,0.22079662964381463,4
Weather_h96_PatchTST,Weather,PatchTST,96,2021,deterministic,index,fredf|none|san_lite,0.18488925501129228,-0.10715572828790937,5.60340978524191,0.18469134765263034,0.1743423346057677,0.18627889454448007,none,0.4032937571811566,3
Weather_h96_PatchTST,Weather,PatchTST,96,2021,deterministic,defect,fredf|none|san_lite,0.18503865191398372,-0.18804576704188117,5.60340978524191,0.18469134765263034,0.1743423346057677,0.18627889454448007,none,0.38864419762543084,3
Weather_h96_PatchTST,Weather,PatchTST,96,2021,deterministic,control,fredf|none|san_lite,0.1851584969651295,-0.25293513661386313,5.60340978524191,0.18469134765263034,0.1743423346057677,0.18627889454448007,none,0.38720796629643817,3
Weather_h96_iTransformer,Weather,iTransformer,96,2021,deterministic,index,fredf|none|san_lite,0.17296612729796051,0.29561953611282976,10.56361417239474,0.17347896500957516,0.15515331647569996,0.17435507292428373,fredf,0.3603983148219073,3
Weather_h96_iTransformer,Weather,iTransformer,96,2021,deterministic,defect,fredf|none|san_lite,0.1752743707187381,-1.0349414461078053,10.56361417239474,0.17347896500957516,0.15515331647569996,0.17435507292428373,fredf,0.3136729222520107,3
Weather_h96_iTransformer,Weather,iTransformer,96,2021,deterministic,control,fredf|none|san_lite,0.1736670266670128,-0.10840602918473095,10.56361417239474,0.17347896500957516,0.15515331647569996,0.17435507292428373,fredf,0.35044044427422444,3
