block_id,seed,condition,n_arms,n,m_pairs,rho_bar,p_mc,p_analytic,p_analytic_naive,z_analytic,z_analytic_naive,null_sd_mc,null_sd_theory_corrected,null_sd_theory_naive,abs_err_corrected,abs_err_naive,sd_ratio_corrected,sd_ratio_naive
ETTh2_h96_DLinear,2021,shared_k3,4,2785,6,0.4570066494818905,0.0004997501249375312,0.0,9.059311958260846e-129,59.06534700999193,24.113326942484054,0.007732601904994748,0.007737305757377162,0.018952451089472584,0.0004997501249375312,0.0004997501249375312,0.9993920555126145,0.408000098166191
ETTh2_h96_DLinear,2021,shared_k2,4,2785,6,0.1587202570422618,0.0004997501249375312,8.133748252748468e-94,2.7692720837993085e-17,20.513633817679935,8.374655937269523,0.007852052023428285,0.007737305757377162,0.018952451089472584,0.0004997501249375312,0.0004997501249375036,1.0148302612885265,0.41430271928203644
ETTh2_h96_DLinear,2021,two_pairs,4,2785,6,0.3015928403268664,0.0004997501249375312,0.0,2.568917058571317e-57,38.97905159548744,15.91313117776046,0.007728281958350014,0.007737305757377162,0.018952451089472584,0.0004997501249375312,0.0004997501249375312,0.9988337285212564,0.40777216212644923
ETTh2_h96_DLinear,2022,intact,4,2785,6,0.8932217652279144,0.0004997501249375312,0.0,0.0,115.44351396172614,47.1296172200158,0.007850004269172282,0.007737305757377162,0.018952451089472584,0.0004997501249375312,0.0004997501249375312,1.0145656014288524,0.41419467234677004
ETTh2_h96_DLinear,2022,independent,4,2785,6,0.00046543405236896634,0.47926036981509246,0.4760162768053997,0.49020376524726966,0.060154537892624524,0.024557987258307632,0.007772164893702588,0.007737305757377162,0.018952451089472584,0.00324409300969275,0.010943395432177205,1.004505332659523,0.41008758482008434
ETTh2_h96_DLinear,2022,all_shared,4,2785,6,0.8932217652279144,0.0004997501249375312,0.0,0.0,115.44351396172614,47.1296172200158,0.007610426191395913,0.007737305757377162,0.018952451089472584,0.0004997501249375312,0.0004997501249375312,0.9836015830367987,0.4015536647723225
ETTh2_h96_DLinear,2022,shared_k3,4,2785,6,0.45080111734501976,0.0004997501249375312,0.0,2.336869365813243e-125,58.26331949143949,23.785900579130043,0.007789642162457636,0.007737305757377162,0.018952451089472584,0.0004997501249375312,0.0004997501249375312,1.0067641640025113,0.4110097488543055
ETTh2_h96_DLinear,2022,shared_k2,4,2785,6,0.14158014834313515,0.0004997501249375312,4.2624360286028706e-75,4.0011664782589854e-14,18.298378373912012,7.470281689410501,0.007701698358581138,0.007737305757377162,0.018952451089472584,0.0004997501249375312,0.0004997501248975196,0.9953979589391212,0.4063695150681148
ETTh2_h96_DLinear,2022,two_pairs,4,2785,6,0.31823972182971744,0.0004997501249375312,0.0,1.4086309530374375e-63,41.13056040551204,16.791480971370945,0.007598566324720672,0.007737305757377162,0.018952451089472584,0.0004997501249375312,0.0004997501249375312,0.9820687669575152,0.40092789522835953
ETTh2_h96_DLinear,2023,intact,4,2785,6,0.9099065449331124,0.0004997501249375312,0.0,0.0,117.59992088532351,48.00996666011887,0.007695268019200413,0.007737305757377162,0.018952451089472584,0.0004997501249375312,0.0004997501249375312,0.9945668764431769,0.4060302270599111
ETTh2_h96_DLinear,2023,independent,4,2785,6,-0.015164898644114655,0.9765117441279361,0.9750004382780582,0.7881895030029474,-1.9599714835691517,-0.8001550075250277,0.0076334029490075965,0.007737305757377162,0.018952451089472584,0.0015113058498779086,0.18832224112498863,0.9865711900721387,0.40276600176784955
ETTh2_h96_DLinear,2023,all_shared,4,2785,6,0.9099065449331124,0.0004997501249375312,0.0,0.0,117.59992088532351,48.00996666011887,0.007816015870321569,0.007737305757377162,0.018952451089472584,0.0004997501249375312,0.0004997501249375312,1.0101728063246513,0.41240132125512197
ETTh2_h96_DLinear,2023,shared_k3,4,2785,6,0.44964332617803754,0.0004997501249375312,0.0,9.999866885723183e-125,58.113681981524834,23.724811321518118,0.007385257520141686,0.007737305757377162,0.018952451089472584,0.0004997501249375312,0.0004997501249375312,0.9544998933382186,0.38967294970326743
ETTh2_h96_DLinear,2023,shared_k2,4,2785,6,0.1531065828893093,0.0004997501249375312,1.8849249752020384e-87,3.2795388877950894e-16,19.788100365987127,8.078458145941587,0.007708461112882836,0.007737305757377162,0.018952451089472584,0.0004997501249375312,0.0004997501249372032,0.9962720040542764,0.4067263424921652
ETTh2_h96_DLinear,2023,two_pairs,4,2785,6,0.31103794118342354,0.0004997501249375312,0.0,7.913792640050494e-61,40.199773789069056,16.411488926421455,0.00797819734519273,0.007737305757377162,0.018952451089472584,0.0004997501249375312,0.0004997501249375312,1.0311337816249395,0.42095860358791987
ETTm1_h336_DLinear,2021,intact,4,11185,6,0.9750220388229889,0.0004997501249375312,0.0,0.0,252.573996829226,103.11290242115668,0.003835484955077601,0.003860342121767329,0.009455868430902922,0.0004997501249375312,0.0004997501249375312,0.9935608902253596,0.40561953490625696
ETTm1_h336_DLinear,2021,independent,4,11185,6,-0.0012687770027915255,0.6191904047976012,0.6287972731003288,0.5533694020854107,-0.3286695745533192,-0.13417879193887775,0.0039535162742664505,0.003860342121767329,0.009455868430902922,0.009606868302727611,0.06582100271219049,1.0241362422189837,0.41810187008798483
ETTm1_h336_DLinear,2021,all_shared,4,11185,6,0.9750220388229889,0.0004997501249375312,0.0,0.0,252.573996829226,103.11290242115668,0.003865709775459073,0.003860342121767329,0.009455868430902922,0.0004997501249375312,0.0004997501249375312,1.0013904606178496,0.40881594363405754
ETTm1_h336_DLinear,2021,shared_k3,4,11185,6,0.4979989152881985,0.0004997501249375312,0.0,0.0,129.00382908554394,52.665592687465676,0.0038298099941632946,0.003860342121767329,0.009455868430902922,0.0004997501249375312,0.0004997501249375312,0.9920908233931204,0.40501938263512766
ETTm1_h336_DLinear,2021,shared_k2,4,11185,6,0.15929759600908935,0.0004997501249375312,0.0,5.572404423743217e-64,41.265149819457,16.846426869528507,0.003788188755744601,0.003860342121767329,0.009455868430902922,0.0004997501249375312,0.0004997501249375312,0.9813090747537955,0.4006177521849122
ETTm1_h336_DLinear,2021,two_pairs,4,11185,6,0.34054321397145393,0.0004997501249375312,0.0,2.5296932538479845e-284,88.21581176736417,36.01395434590836,0.003890425385915122,0.003860342121767329,0.009455868430902922,0.0004997501249375312,0.0004997501249375312,1.0077929010431905,0.4114297289924997
ETTm1_h336_DLinear,2022,intact,4,11185,6,0.9757026221729724,0.0004997501249375312,0.0,0.0,252.75029813323374,103.18487712712438,0.003852730316150204,0.003860342121767329,0.009455868430902922,0.0004997501249375312,0.0004997501249375312,0.9980282043982049,0.4074433082802861
ETTm1_h336_DLinear,2022,independent,4,11185,6,-0.004581175575523233,0.8760619690154923,0.88233251051969,0.6859772389211607,-1.1867278678983755,-0.48447962331533684,0.003957012536734713,0.003860342121767329,0.009455868430902922,0.006270541504197702,0.19008473009433158,1.0250419294244124,0.4184716153412962
ETTm1_h336_DLinear,2022,all_shared,4,11185,6,0.9757026221729724,0.0004997501249375312,0.0,0.0,252.75029813323374,103.18487712712438,0.003937367178741614,0.003860342121767329,0.009455868430902922,0.0004997501249375312,0.0004997501249375312,1.0199529094947217,0.41639403165486333
ETTm1_h336_DLinear,2022,shared_k3,4,11185,6,0.4930887431217515,0.0004997501249375312,0.0,0.0,127.73187649389149,52.146320216372494,0.003766747943219869,0.003860342121767329,0.009455868430902922,0.0004997501249375312,0.0004997501249375312,0.9757549523862897,0.39835029122335086
ETTm1_h336_DLinear,2022,shared_k2,4,11185,6,0.16711482799307445,0.0004997501249375312,0.0,3.3769291162448883e-70,43.290159970735054,17.67313380195974,0.0038050792450344635,0.003860342121767329,0.009455868430902922,0.0004997501249375312,0.0004997501249375312,0.9856844613794061,0.4024039962949362
ETTm1_h336_DLinear,2022,two_pairs,4,11185,6,0.3281878631370736,0.0004997501249375312,0.0,3.0546757789424484e-264,85.01522735161716,34.70732122969435,0.0037449929268573616,0.003860342121767329,0.009455868430902922,0.0004997501249375312,0.0004997501249375312,0.9701194372748604,0.39604960181322657
ETTm1_h336_DLinear,2023,intact,4,11185,6,0.9752753422954775,0.0004997501249375312,0.0,0.0,252.63961367470205,103.13969038614789,0.003925593317696297,0.003860342121767329,0.009455868430902922,0.0004997501249375312,0.0004997501249375312,1.0169029567511738,0.4151488936613144
ETTm1_h336_DLinear,2023,independent,4,11185,6,0.005051411842140748,0.09795102448775612,0.09534511873416901,0.2965984048285058,1.3085399383793808,0.5342091928470708,0.003804788307817732,0.003860342121767329,0.009455868430902922,0.002605905753587115,0.1986473803407497,0.9856090957233181,0.40237322839467854
ETTm1_h336_DLinear,2023,all_shared,4,11185,6,0.9752753422954775,0.0004997501249375312,0.0,0.0,252.63961367470205,103.13969038614789,0.0038904623675727872,0.003860342121767329,0.009455868430902922,0.0004997501249375312,0.0004997501249375312,1.007802480934428,0.4114336399667201
ETTm1_h336_DLinear,2023,shared_k3,4,11185,6,0.49404047444159366,0.0004997501249375312,0.0,0.0,127.97841716044942,52.24697002202459,0.00390494375599591,0.003860342121767329,0.009455868430902922,0.0004997501249375312,0.0004997501249375312,1.0115538034769214,0.4129651109816716
ETTm1_h336_DLinear,2023,shared_k2,4,11185,6,0.161377880608294,0.0004997501249375312,0.0,1.319329458288285e-65,41.80403589058384,17.066426186820827,0.003920022856332382,0.003860342121767329,0.009455868430902922,0.0004997501249375312,0.0004997501249375312,1.0154599599420298,0.41455979268083654
ETTm1_h336_DLinear,2023,two_pairs,4,11185,6,0.32008532213751856,0.0004997501249375312,0.0,1.7876439892019248e-251,82.91630949823126,33.85044160422548,0.003836919555234136,0.003860342121767329,0.009455868430902922,0.0004997501249375312,0.0004997501249375312,0.9939325153589056,0.4057712502317205
ETTm1_h96_DLinear,2021,intact,4,11425,6,0.9635741753975431,0.0004997501249375312,0.0,0.0,252.27247873222314,102.98980817351134,0.003782656737896619,0.0038195770709508804,0.009356014857063997,0.0004997501249375312,0.0004997501249375312,0.9903339211728303,0.404302130307182
ETTm1_h96_DLinear,2021,independent,4,11425,6,-4.232650240736268e-05,0.519240379810095,0.5044207736854482,0.501804804080697,-0.01108146310995252,-0.00452398837047648,0.0038452432044044247,0.0038195770709508804,0.009356014857063997,0.014819606124646723,0.017435575729397912,1.006719627062573,0.4109915667247131
ETTm1_h96_DLinear,2021,all_shared,4,11425,6,0.9635741753975431,0.0004997501249375312,0.0,0.0,252.27247873222314,102.98980817351134,0.003859293144517649,0.0038195770709508804,0.009356014857063997,0.0004997501249375312,0.0004997501249375312,1.0103980291087258,0.41249326807169373
ETTm1_h96_DLinear,2021,shared_k3,4,11425,6,0.4989325181516833,0.0004997501249375312,0.0,0.0,130.62506892352732,53.32746107975431,0.0038859199010722214,0.0038195770709508804,0.009356014857063997,0.0004997501249375312,0.0004997501249375312,1.0173691560319333,0.4153392187206999
ETTm1_h96_DLinear,2021,shared_k2,4,11425,6,0.16780650259386187,0.0004997501249375312,0.0,3.1048822855411334e-72,43.93326786624745,17.93568150088649,0.003911745722518658,0.0038195770709508804,0.009356014857063997,0.0004997501249375312,0.0004997501249375312,1.0241305908627294,0.41809956293145517
ETTm1_h96_DLinear,2021,two_pairs,4,11425,6,0.3213387881681507,0.0004997501249375312,0.0,8.166651856852545e-259,84.12941595341437,34.345690240704656,0.003876038485147455,0.0038195770709508804,0.009356014857063997,0.0004997501249375312,0.0004997501249375312,1.0147821115133353,0.4142830622186283
ETTm1_h96_DLinear,2022,intact,4,11425,6,0.9653578107133658,0.0004997501249375312,0.0,0.0,252.7394506724905,103.18044866982008,0.0038369981072266597,0.0038195770709508804,0.009356014857063997,0.0004997501249375312,0.0004997501249375312,1.0045609856673066,0.41011030506537105
ETTm1_h96_DLinear,2022,independent,4,11425,6,-0.0027080345200399514,0.7561219390304847,0.7608340553936123,0.6138788652028423,-0.7089880554146767,-0.28944316158234035,0.003918038234720525,0.0038195770709508804,0.009356014857063997,0.0047121163631275165,0.14224307382764245,1.0257780277608413,0.4187721262287564
ETTm1_h96_DLinear,2022,all_shared,4,11425,6,0.9653578107133658,0.0004997501249375312,0.0,0.0,252.7394506724905,103.18044866982008,0.003822567446437036,0.0038195770709508804,0.009356014857063997,0.0004997501249375312,0.0004997501249375312,1.0007829074870354,0.4085679111070365
ETTm1_h96_DLinear,2022,shared_k3,4,11425,6,0.49956653952983415,0.0004997501249375312,0.0,0.0,130.79106148405785,53.39522725882061,0.003761714115085089,0.0038195770709508804,0.009356014857063997,0.0004997501249375312,0.0004997501249375312,0.984850952136597,0.40206371757147347
