cell_id,block_id,dataset,backbone,plugin,pred_len,seed,val_order,perm_source,condition,assoc_rho_best,assoc_rho_best_feature,assoc_rho_fstd,assoc_abs_rho_mean,assoc_z_fstd,assoc_p_fstd,decile_ratio_fstd,n,rho_f_std,rho_f_range,rho_f_absdiff,rho_f_slope,rho_f_acf1,rho_f_drift,rho_f_spec_ent,rho_f_cross_corr,rho_f_last_dev,rho_f_kurtosis,spearman_test,r2_test,spearman_holdout,n_val,n_test
DLinear_ETTh2_h336_revin_s2023_shuf,ETTh2_h336_DLinear,ETTh2,DLinear,revin,336,2023,shuffled,observed,defect,0.037384572252508824,f_absdiff,-0.006405765162439004,0.01644292021976177,-0.3230945011799349,0.7466236745536257,0.9246276842044925,2545,-0.006405765162439004,0.00492433710946454,0.037384572252508824,0.005144636606884086,-0.03109060768969615,-0.025950907498200216,0.03377170876206232,-0.013927223536642205,-0.0010940671843440808,-0.00473537639537634,-0.06403254446760087,-0.06825996399615453,0.002013168709033806,2545,2545
DLinear_ETTh2_h336_revin_s2023_shuf,ETTh2_h336_DLinear,ETTh2,DLinear,revin,336,2023,shuffled,observed,control,0.036448193001160305,f_absdiff,0.01682302773934946,0.015226370263905133,0.848521233287262,0.39614775245569633,0.999382181280107,2545,0.01682302773934946,0.007707089561914105,0.036448193001160305,-0.006050507777405796,-0.014898834714777395,0.022623610651312433,-0.00881414475413157,0.011070306435719978,-0.012465854579623422,-0.015362133423656893,-0.2947508440016042,-0.15410737637228467,0.021400628673761742,2545,2545
DLinear_ETTh2_h336_san_lite_s2021_det,ETTh2_h336_DLinear,ETTh2,DLinear,san_lite,336,2021,deterministic,simulated,index,0.3303149200665996,f_cross_corr,0.3179009306052798,0.2142496367591546,16.0343128406915,7.359312306386745e-58,2.0637197450698737,2545,0.3179009306052798,0.2338560387644321,0.17585178975448182,-0.057579176080309706,0.30159109714929383,0.27491062443312586,-0.1774325266374668,0.3303149200665996,0.14125784423800022,-0.13180141986255606,0.369193155518667,-0.19721855360652207,0.03725778075011744,2545,2545
DLinear_ETTh2_h336_san_lite_s2021_det,ETTh2_h336_DLinear,ETTh2,DLinear,san_lite,336,2021,deterministic,simulated,defect,0.040264134192682155,f_drift,0.015480711496571603,0.013467838636512196,0.7808173781055172,0.4349099115862878,1.0327997905438433,2545,0.015480711496571603,0.02050504089668772,0.0032391693479847674,0.016293081601875214,0.016911106467427606,0.040264134192682155,0.0034435719608089037,0.011588031656084597,-0.0007075573616250109,0.0062459813833743915,-0.20424308531174784,-0.10062940461253933,-0.05263333826859737,2545,2545
DLinear_ETTh2_h336_san_lite_s2021_det,ETTh2_h336_DLinear,ETTh2,DLinear,san_lite,336,2021,deterministic,simulated,control,0.03727989419147046,f_kurtosis,-0.0179791113296963,0.016302162399317203,-0.9068318708884694,0.3644957132735819,1.11599642879963,2545,-0.0179791113296963,-0.008805984553790202,-0.020597921188304363,0.001163048511962142,-0.012372468900942032,0.020014228833350807,-0.022594913054625836,-0.021068100012567093,0.0011459534164627977,0.03727989419147046,0.020964678710887613,-0.040196590668073684,-0.025793670673869576,2545,2545
DLinear_ETTh2_h336_san_lite_s2021_shuf,ETTh2_h336_DLinear,ETTh2,DLinear,san_lite,336,2021,shuffled,observed,index,0.33037637877845427,f_cross_corr,0.31777921089045,0.21418446157149548,16.02817353187367,8.123550233972748e-58,2.0630994585744036,2545,0.31777921089045,0.2336645713892792,0.17563540423614757,-0.057493908065935295,0.3015357609771507,0.2749338020945426,-0.17763287984315052,0.33037637877845427,0.14107187799353443,-0.13172082144631014,0.3748559076838115,-0.18631895907914942,0.03215829224601649,2545,2545
DLinear_ETTh2_h336_san_lite_s2021_shuf,ETTh2_h336_DLinear,ETTh2,DLinear,san_lite,336,2021,shuffled,observed,defect,-0.026085109421277976,f_slope,0.010629960857232517,0.015125889756560712,0.5361548251672231,0.5918515518564148,1.1518191991844704,2545,0.010629960857232517,0.004466438474812037,0.0045680827993448535,-0.026085109421277976,0.006776350841590029,0.014804405842095096,-0.021287892065747077,0.013286622269163502,0.02375977895807842,-0.02559425603626562,0.04472066104926969,-0.05236400388049467,-0.045490010105816006,2545,2545
DLinear_ETTh2_h336_san_lite_s2021_shuf,ETTh2_h336_DLinear,ETTh2,DLinear,san_lite,336,2021,shuffled,observed,control,0.037212329137494296,f_kurtosis,-0.01798805889780538,0.016284791121239373,-0.9072831690521811,0.3642570723020011,1.1162916710809307,2545,-0.01798805889780538,-0.008829145670620217,-0.020619220714069623,0.0010373621054110826,-0.012314345719598616,0.019844791703945177,-0.022631395642635378,-0.021090504608082976,0.0012807570127309573,0.037212329137494296,0.05916897437692733,-0.027699470494049194,-0.03405532903889944,2545,2545
DLinear_ETTh2_h336_san_lite_s2022_det,ETTh2_h336_DLinear,ETTh2,DLinear,san_lite,336,2022,deterministic,simulated,index,0.33057348159691813,f_cross_corr,0.3189431857535619,0.21456595318463528,16.086882190128623,3.153216488048735e-58,2.06572006120381,2545,0.3189431857535619,0.23499994521701686,0.1763247341331554,-0.058980700180983926,0.30165706313903135,0.2742287944742198,-0.17759834531880328,0.33057348159691813,0.1407210656390808,-0.13163221639358144,0.36479710006163246,-0.18885620224854627,0.03167543035126443,2545,2545
DLinear_ETTh2_h336_san_lite_s2022_det,ETTh2_h336_DLinear,ETTh2,DLinear,san_lite,336,2022,deterministic,simulated,defect,-0.05796017473905864,f_kurtosis,0.0007270427710946691,0.017182013491784026,0.03667064207109801,0.9707476171256356,0.9440474932397535,2545,0.0007270427710946691,-0.007779135778630011,0.025560144466842523,0.02024643071906617,0.017128908594883755,0.006885813177504993,-0.02219311388034397,0.011030655685543537,-0.0023087151048720002,-0.05796017473905864,-0.238985919990977,-0.1780632857659079,0.019735064922475155,2545,2545
DLinear_ETTh2_h336_san_lite_s2022_det,ETTh2_h336_DLinear,ETTh2,DLinear,san_lite,336,2022,deterministic,simulated,control,0.051833527067557256,f_absdiff,0.03310914441358369,0.02345612990831293,1.6699617028620835,0.09492694097299259,1.1527802186824894,2545,0.03310914441358369,0.0404660737739493,0.051833527067557256,0.0019900305811697667,0.010524661096629372,-0.019658990008101222,0.029703175038898015,0.00235351702379738,0.02477509208114526,-0.020147087998298042,0.24648388544919905,0.021534025612773067,-0.03982632109688445,2545,2545
DLinear_ETTh2_h336_san_lite_s2022_shuf,ETTh2_h336_DLinear,ETTh2,DLinear,san_lite,336,2022,shuffled,observed,index,0.33075551164136463,f_cross_corr,0.319020388494799,0.21462916667942822,16.09077614823311,2.961019452484125e-58,2.066056648276888,2545,0.319020388494799,0.23495295360049703,0.17622979276431716,-0.05890530063999995,0.30174017705752126,0.2742137952259293,-0.17789892213031486,0.33075551164136463,0.14085137943436202,-0.13172344580517673,0.36185386063952524,-0.20382037972336153,0.04753651421100404,2545,2545
DLinear_ETTh2_h336_san_lite_s2022_shuf,ETTh2_h336_DLinear,ETTh2,DLinear,san_lite,336,2022,shuffled,observed,defect,0.02147409487719034,f_spec_ent,0.010446865053734492,0.009434099757812588,0.5269198242267876,0.5982492665630448,1.029883456328295,2545,0.010446865053734492,0.0030488008358601445,0.012358904494040932,-0.004659271444200481,-0.00042769696952578456,-0.01030789851795721,0.02147409487719034,-0.02049521848366306,0.004765368340159772,-0.006356878561793684,0.16008574871820805,0.017088606256290384,0.027720891858207416,2545,2545
