cell_id,dataset,backbone,plugin,pred_len,seq_len,seed,val_order,condition,n,assoc_rho_fstd,assoc_rho_ci_lo,assoc_rho_ci_hi,assoc_rho_ci_excludes_zero,assoc_p_block,assoc_p_boot_2sided,assoc_p_iid_naive,block_len,block_len_requested,block_len_cover,block_len_floor,block_len_capped,n_blocks,n_boot,n_perm,assoc_p_fstd,boot_rho_mean
DLinear_ETTm1_h96_revin_s2021_det,ETTm1,DLinear,revin,96,96,2021,deterministic,control,11425,0.006405475253414878,-0.016010591357610904,0.028420205193193087,0.0,0.5462268865567217,0.562,0.4935729245279673,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.4935729245279673,0.006208431869983691
DLinear_ETTm1_h96_revin_s2021_shuf,ETTm1,DLinear,revin,96,96,2021,shuffled,index,11425,0.23268906442676043,0.05605116930188906,0.3815133619763873,1.0,0.009495252373813094,0.011,1.5508652755214073e-136,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,1.5508652755214073e-136,0.22484637099183674
DLinear_ETTm1_h96_revin_s2021_shuf,ETTm1,DLinear,revin,96,96,2021,shuffled,defect,11425,-0.006166342090574323,-0.02692808723579442,0.015368225237620476,0.0,0.5337331334332833,0.578,0.5098457830183859,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.5098457830183859,-0.005902143137447042
DLinear_ETTm1_h96_revin_s2021_shuf,ETTm1,DLinear,revin,96,96,2021,shuffled,control,11425,0.008674301968188254,-0.009125360761554282,0.027483898665323806,0.0,0.3243378310844578,0.354,0.3538557171968366,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.3538557171968366,0.00916489464086789
DLinear_ETTm1_h96_revin_s2022_det,ETTm1,DLinear,revin,96,96,2022,deterministic,index,11425,0.23187287511707022,0.05608513644084414,0.3885573554172119,1.0,0.0079960019990005,0.012,1.3573744080976823e-135,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,1.3573744080976823e-135,0.22860411991621982
DLinear_ETTm1_h96_revin_s2022_det,ETTm1,DLinear,revin,96,96,2022,deterministic,defect,11425,0.008971766781205877,-0.008327875188433545,0.025447363335291105,0.0,0.31334332833583206,0.308,0.3375938243894563,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.3375938243894563,0.008668519486243935
DLinear_ETTm1_h96_revin_s2022_det,ETTm1,DLinear,revin,96,96,2022,deterministic,control,11425,0.021098385756800255,0.0012511017706191858,0.03966451133605304,1.0,0.025487256371814093,0.036,0.024129489862873697,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.024129489862873697,0.020718856149192492
DLinear_ETTm1_h96_revin_s2022_shuf,ETTm1,DLinear,revin,96,96,2022,shuffled,index,11425,0.2347749478013761,0.06362848174956985,0.3910677269422076,1.0,0.0069965017491254375,0.007,5.859367185004301e-139,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,5.859367185004301e-139,0.22911004872984955
DLinear_ETTm1_h96_revin_s2022_shuf,ETTm1,DLinear,revin,96,96,2022,shuffled,defect,11425,0.0033715194041089524,-0.013206972854728763,0.020646604127873548,0.0,0.6921539230384808,0.744,0.7185790630197639,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.7185790630197639,0.0032033941867688487
DLinear_ETTm1_h96_revin_s2022_shuf,ETTm1,DLinear,revin,96,96,2022,shuffled,control,11425,-0.004281242904656942,-0.021301756762290878,0.013615731240192988,0.0,0.6356821589205397,0.622,0.6472451808702546,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.6472451808702546,-0.004228853997785431
DLinear_ETTm1_h96_revin_s2023_det,ETTm1,DLinear,revin,96,96,2023,deterministic,index,11425,0.23448259956039055,0.059142153720205044,0.3760350171076467,1.0,0.0069965017491254375,0.013,1.2844216678727606e-138,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,1.2844216678727606e-138,0.22719024029200682
DLinear_ETTm1_h96_revin_s2023_det,ETTm1,DLinear,revin,96,96,2023,deterministic,defect,11425,0.0051107535606452,-0.010718282407754166,0.022311333499696356,0.0,0.5422288855572214,0.507,0.5848918642268446,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.5848918642268446,0.005472600979236504
DLinear_ETTm1_h96_revin_s2023_det,ETTm1,DLinear,revin,96,96,2023,deterministic,control,11425,-0.015079926011312549,-0.033847899072035545,0.004562678047623395,0.0,0.10394802598700649,0.137,0.10700776539527256,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.10700776539527256,-0.014663858212855506
DLinear_ETTm1_h96_revin_s2023_shuf,ETTm1,DLinear,revin,96,96,2023,shuffled,index,11425,0.23391437762753534,0.05098787507905889,0.38608629458674,1.0,0.006496751624187906,0.01,5.888466085360826e-138,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,5.888466085360826e-138,0.22787045398458133
DLinear_ETTm1_h96_revin_s2023_shuf,ETTm1,DLinear,revin,96,96,2023,shuffled,defect,11425,0.0001707725353548445,-0.017269793143598028,0.016296524480808663,0.0,0.9825087456271864,0.986,0.9854372608509148,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.9854372608509148,-4.5365563004067815e-05
DLinear_ETTm1_h96_revin_s2023_shuf,ETTm1,DLinear,revin,96,96,2023,shuffled,control,11425,0.014788513145722208,-0.004069553470226608,0.03365394784451393,0.0,0.10944527736131934,0.122,0.11395984081695529,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.11395984081695529,0.014709642406971798
DLinear_ETTm1_h96_san_lite_s2021_det,ETTm1,DLinear,san_lite,96,96,2021,deterministic,index,11425,0.3377102768819192,0.1748007950959021,0.46558127502928165,1.0,0.0004997501249375312,0.0005,2.6658662708828845e-285,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,2.6658662708828845e-285,0.32741375623894897
DLinear_ETTm1_h96_san_lite_s2021_det,ETTm1,DLinear,san_lite,96,96,2021,deterministic,defect,11425,0.01001513249166639,-0.00946514545487029,0.029312419409430537,0.0,0.32233883058470764,0.32,0.28441745809915076,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.28441745809915076,0.010117780788750842
DLinear_ETTm1_h96_san_lite_s2021_det,ETTm1,DLinear,san_lite,96,96,2021,deterministic,control,11425,-0.014550259392239782,-0.030882278961991513,0.0020767353273227402,0.0,0.09095452273863068,0.093,0.11990391344573591,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.11990391344573591,-0.01422870570410889
DLinear_ETTm1_h96_san_lite_s2021_shuf,ETTm1,DLinear,san_lite,96,96,2021,shuffled,index,11425,0.3378594274979348,0.173967685895525,0.47568942484653487,1.0,0.0004997501249375312,0.001,1.4986095410722733e-285,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,1.4986095410722733e-285,0.33053483445979964
DLinear_ETTm1_h96_san_lite_s2021_shuf,ETTm1,DLinear,san_lite,96,96,2021,shuffled,defect,11425,0.008880525450537002,-0.010408266722986776,0.028679070336925433,0.0,0.3853073463268366,0.378,0.34252998113610666,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.34252998113610666,0.008760214974652614
DLinear_ETTm1_h96_san_lite_s2021_shuf,ETTm1,DLinear,san_lite,96,96,2021,shuffled,control,11425,-0.006240761987856404,-0.02529988327898294,0.014159282895273429,0.0,0.5252373813093453,0.539,0.504751646697074,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.504751646697074,-0.006066052318540129
DLinear_ETTm1_h96_san_lite_s2022_det,ETTm1,DLinear,san_lite,96,96,2022,deterministic,index,11425,0.3377065734606393,0.17463859104240276,0.4726862701087932,1.0,0.0004997501249375312,0.0005,2.7042584607562353e-285,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,2.7042584607562353e-285,0.3309940214257035
DLinear_ETTm1_h96_san_lite_s2022_det,ETTm1,DLinear,san_lite,96,96,2022,deterministic,defect,11425,0.006142617950376187,-0.009873543096210458,0.022070529448613343,0.0,0.48875562218890556,0.435,0.5114753676776143,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.5114753676776143,0.006399020261442021
DLinear_ETTm1_h96_san_lite_s2022_det,ETTm1,DLinear,san_lite,96,96,2022,deterministic,control,11425,-0.006395962497952783,-0.024004572364347547,0.01220814102760373,0.0,0.5222388805597201,0.531,0.49421490761709974,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.49421490761709974,-0.005851347520979723
DLinear_ETTm1_h96_san_lite_s2022_shuf,ETTm1,DLinear,san_lite,96,96,2022,shuffled,index,11425,0.33775831888437735,0.17328472328552558,0.47106402297637917,1.0,0.0004997501249375312,0.0005,2.214502325034922e-285,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,2.214502325034922e-285,0.33294460276870635
DLinear_ETTm1_h96_san_lite_s2022_shuf,ETTm1,DLinear,san_lite,96,96,2022,shuffled,defect,11425,-9.708507621913063e-05,-0.01885822787442669,0.01786752059589019,0.0,0.992503748125937,0.984,0.991720695782701,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.991720695782701,-0.0002960144880917025
DLinear_ETTm1_h96_san_lite_s2022_shuf,ETTm1,DLinear,san_lite,96,96,2022,shuffled,control,11425,-0.007322237601182964,-0.025197824112741442,0.010341292439885356,0.0,0.45077461269365315,0.4,0.4338482054870182,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.4338482054870182,-0.007404014557008138
DLinear_ETTm1_h96_san_lite_s2023_det,ETTm1,DLinear,san_lite,96,96,2023,deterministic,index,11425,0.33778460000463106,0.17498773853748964,0.47559783604610056,1.0,0.0009995002498750624,0.0005,2.00078382606395e-285,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,2.00078382606395e-285,0.33187709047540387
DLinear_ETTm1_h96_san_lite_s2023_det,ETTm1,DLinear,san_lite,96,96,2023,deterministic,defect,11425,0.014351863348420403,-0.007585497324690102,0.03566114880484664,0.0,0.16041979010494753,0.206,0.12503658006185323,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.12503658006185323,0.013893784013544902
DLinear_ETTm1_h96_san_lite_s2023_det,ETTm1,DLinear,san_lite,96,96,2023,deterministic,control,11425,-0.0034316736623388917,-0.020534355070626776,0.013784669233204509,0.0,0.6846576711644178,0.741,0.7137771844843991,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.7137771844843991,-0.0031771988345558064
DLinear_ETTm1_h96_san_lite_s2023_shuf,ETTm1,DLinear,san_lite,96,96,2023,shuffled,index,11425,0.33784582410919456,0.16806354589145348,0.4802010534114787,1.0,0.0004997501249375312,0.0005,1.5794582899875084e-285,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,1.5794582899875084e-285,0.3314055507662958
DLinear_ETTm1_h96_san_lite_s2023_shuf,ETTm1,DLinear,san_lite,96,96,2023,shuffled,defect,11425,-0.008863180834872095,-0.02734911017556606,0.009824540397751774,0.0,0.36731634182908546,0.365,0.3434735188573437,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.3434735188573437,-0.00887160514210554
DLinear_ETTm1_h96_san_lite_s2023_shuf,ETTm1,DLinear,san_lite,96,96,2023,shuffled,control,11425,-0.002642672756564777,-0.02029115891899715,0.016094874285314448,0.0,0.7791104447776112,0.833,0.7775930425968094,192.0,192.0,192.0,23.0,0.0,60.0,2000,2000,0.7775930425968094,-0.002117041579467135
DLinear_ETTm2_h192_fredf_s2021_det,ETTm2,DLinear,fredf,192,96,2021,deterministic,index,11329,0.05088976656358887,-0.10397363625158808,0.20327397308412726,0.0,0.543728135932034,0.571,6.08264547460895e-08,288.0,288.0,288.0,23.0,0.0,40.0,2000,2000,6.08264547460895e-08,0.04712239677636085
DLinear_ETTm2_h192_fredf_s2021_det,ETTm2,DLinear,fredf,192,96,2021,deterministic,defect,11329,0.0027332530674677355,-0.01671023407282336,0.023196617997649133,0.0,0.7756121939030485,0.813,0.7711212729416138,288.0,288.0,288.0,23.0,0.0,40.0,2000,2000,0.7711212729416138,0.002745633438882801
DLinear_ETTm2_h192_fredf_s2021_det,ETTm2,DLinear,fredf,192,96,2021,deterministic,control,11329,0.006077197471128737,-0.011341896373470854,0.023578014895351312,0.0,0.5387306346826587,0.492,0.5177517932789633,288.0,288.0,288.0,23.0,0.0,40.0,2000,2000,0.5177517932789633,0.00581798801979611
DLinear_ETTm2_h192_none_s2021_det,ETTm2,DLinear,none,192,96,2021,deterministic,index,11329,0.02104195495081698,-0.12598657410693992,0.16189876644093568,0.0,0.8105947026486756,0.799,0.025119500465329153,288.0,288.0,288.0,23.0,0.0,40.0,2000,2000,0.025119500465329153,0.018140075993048916
DLinear_ETTm2_h192_none_s2021_det,ETTm2,DLinear,none,192,96,2021,deterministic,defect,11329,-0.0003213200037466184,-0.01791488536780939,0.01841776167352681,0.0,0.9705147426286856,0.994,0.9727184026532536,288.0,288.0,288.0,23.0,0.0,40.0,2000,2000,0.9727184026532536,-1.7263632407726935e-05
DLinear_ETTm2_h192_none_s2021_det,ETTm2,DLinear,none,192,96,2021,deterministic,control,11329,-0.0036715565824672228,-0.021734112834774777,0.015023084366725737,0.0,0.7226386806596702,0.672,0.6959635064940058,288.0,288.0,288.0,23.0,0.0,40.0,2000,2000,0.6959635064940058,-0.003663780327993047
DLinear_ETTm2_h192_revin_s2021_det,ETTm2,DLinear,revin,192,96,2021,deterministic,index,11329,0.08468292734453983,-0.06867802623530384,0.23527588064345847,0.0,0.3218390804597701,0.281,2.0037721829252833e-19,288.0,288.0,288.0,23.0,0.0,40.0,2000,2000,2.0037721829252833e-19,0.08537021405746378
DLinear_ETTm2_h192_revin_s2021_det,ETTm2,DLinear,revin,192,96,2021,deterministic,defect,11329,0.005280102490287055,-0.013701394312441204,0.023115659812861147,0.0,0.5737131434282858,0.527,0.5741313096073819,288.0,288.0,288.0,23.0,0.0,40.0,2000,2000,0.5741313096073819,0.00558423654789614
DLinear_ETTm2_h192_revin_s2021_det,ETTm2,DLinear,revin,192,96,2021,deterministic,control,11329,-0.002756109681071003,-0.020249720193674818,0.015136575164755259,0.0,0.7581209395302348,0.755,0.7692613378549773,288.0,288.0,288.0,23.0,0.0,40.0,2000,2000,0.7692613378549773,-0.002802211471837527
DLinear_ETTm2_h192_san_lite_s2021_det,ETTm2,DLinear,san_lite,192,96,2021,deterministic,index,11329,0.09869272886235475,-0.0646551397237572,0.25432909111630064,0.0,0.2413793103448276,0.249,8.264584797495954e-26,288.0,288.0,288.0,23.0,0.0,40.0,2000,2000,8.264584797495954e-26,0.09435943156069693
DLinear_ETTm2_h192_san_lite_s2021_det,ETTm2,DLinear,san_lite,192,96,2021,deterministic,defect,11329,-0.006790253612627756,-0.0253251197802004,0.011666110215453968,0.0,0.47926036981509246,0.469,0.4698595518394685,288.0,288.0,288.0,23.0,0.0,40.0,2000,2000,0.4698595518394685,-0.006533712831481891
DLinear_ETTm2_h192_san_lite_s2021_det,ETTm2,DLinear,san_lite,192,96,2021,deterministic,control,11329,0.004020320041344422,-0.014637148689224241,0.02260002823610835,0.0,0.6526736631684158,0.663,0.6687275421889809,288.0,288.0,288.0,23.0,0.0,40.0,2000,2000,0.6687275421889809,0.004221828125613107
DLinear_ETTm2_h336_fredf_s2021_det,ETTm2,DLinear,fredf,336,96,2021,deterministic,index,11185,0.056903828589725605,-0.14248491533182367,0.24136331829789828,0.0,0.5907046476761619,0.555,1.767683967572316e-09,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,1.767683967572316e-09,0.05727601205100815
DLinear_ETTm2_h336_fredf_s2021_det,ETTm2,DLinear,fredf,336,96,2021,deterministic,defect,11185,-0.0011772312619114302,-0.021677267852850037,0.018644168389749735,0.0,0.9030484757621189,0.921,0.9009214398150552,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.9009214398150552,-0.001121880568984425
DLinear_ETTm2_h336_fredf_s2021_det,ETTm2,DLinear,fredf,336,96,2021,deterministic,control,11185,0.018287002500329073,0.0026485986883713676,0.032633652019997794,1.0,0.03398300849575212,0.021,0.05312154168173422,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.05312154168173422,0.01804325498668727
DLinear_ETTm2_h336_fredf_s2021_shuf,ETTm2,DLinear,fredf,336,96,2021,shuffled,index,11185,0.04855216290150072,-0.1364132398324369,0.244590221440446,0.0,0.6511744127936032,0.632,2.8273505097034527e-07,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,2.8273505097034527e-07,0.04939039038527339
DLinear_ETTm2_h336_fredf_s2021_shuf,ETTm2,DLinear,fredf,336,96,2021,shuffled,defect,11185,-0.0013884668289022364,-0.016933158892130935,0.014428292238103503,0.0,0.8710644677661169,0.922,0.883261057058984,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.883261057058984,-0.0010724350350316604
DLinear_ETTm2_h336_fredf_s2021_shuf,ETTm2,DLinear,fredf,336,96,2021,shuffled,control,11185,0.010460893880669717,-0.0077478812666893415,0.028915434790577513,0.0,0.24737631184407796,0.28,0.2686027944111733,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.2686027944111733,0.01029718396432708
DLinear_ETTm2_h336_fredf_s2022_det,ETTm2,DLinear,fredf,336,96,2022,deterministic,index,11185,0.05884306613393532,-0.15219539379253808,0.24807512049121125,0.0,0.5652173913043478,0.586,4.880015872923839e-10,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,4.880015872923839e-10,0.05712267754492794
DLinear_ETTm2_h336_fredf_s2022_det,ETTm2,DLinear,fredf,336,96,2022,deterministic,defect,11185,0.0022826767549414227,-0.014979085376959307,0.018610811155032943,0.0,0.7781109445277361,0.836,0.8092426445659042,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.8092426445659042,0.001968469783348648
DLinear_ETTm2_h336_fredf_s2022_det,ETTm2,DLinear,fredf,336,96,2022,deterministic,control,11185,0.0067621809012147075,-0.008007641945641495,0.021710144940981096,0.0,0.4612693653173413,0.388,0.4745283449086162,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.4745283449086162,0.0066705833312456775
DLinear_ETTm2_h336_fredf_s2022_shuf,ETTm2,DLinear,fredf,336,96,2022,shuffled,index,11185,0.05314717883598252,-0.1445472296717879,0.24439169004340305,0.0,0.5872063968015993,0.594,1.903507783455869e-08,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,1.903507783455869e-08,0.05456543078431953
DLinear_ETTm2_h336_fredf_s2022_shuf,ETTm2,DLinear,fredf,336,96,2022,shuffled,defect,11185,0.004154684719424851,-0.018619706314272254,0.025432764725335302,0.0,0.6521739130434783,0.706,0.6603888783309202,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.6603888783309202,0.003935085421491364
DLinear_ETTm2_h336_fredf_s2022_shuf,ETTm2,DLinear,fredf,336,96,2022,shuffled,control,11185,0.00539473462162574,-0.00933035702593393,0.020275890493913,0.0,0.551224387806097,0.425,0.568327028397615,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.568327028397615,0.0060149846603333446
DLinear_ETTm2_h336_fredf_s2023_det,ETTm2,DLinear,fredf,336,96,2023,deterministic,index,11185,0.052781202000596134,-0.13840261586530872,0.24724360032353007,0.0,0.6371814092953523,0.563,2.3797896461877195e-08,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,2.3797896461877195e-08,0.056508353424764964
DLinear_ETTm2_h336_fredf_s2023_det,ETTm2,DLinear,fredf,336,96,2023,deterministic,defect,11185,0.006204913535209795,-0.01198940364892566,0.023182435717192886,0.0,0.49825087456271866,0.498,0.511697308243126,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.511697308243126,0.005859812216941016
DLinear_ETTm2_h336_fredf_s2023_det,ETTm2,DLinear,fredf,336,96,2023,deterministic,control,11185,0.005056590008272926,-0.016359760212391977,0.024688870847238264,0.0,0.5802098950524738,0.657,0.5928180343025145,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.5928180343025145,0.004608010886491465
DLinear_ETTm2_h336_fredf_s2023_shuf,ETTm2,DLinear,fredf,336,96,2023,shuffled,index,11185,0.0554254324129824,-0.1397499156428557,0.25178613027030533,0.0,0.5892053973013494,0.574,4.587455012911649e-09,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,4.587455012911649e-09,0.05669692464175918
DLinear_ETTm2_h336_fredf_s2023_shuf,ETTm2,DLinear,fredf,336,96,2023,shuffled,defect,11185,0.026342365852723912,0.004793014651255335,0.04533939792955967,1.0,0.010494752623688156,0.018,0.0053392189527277905,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.0053392189527277905,0.025985823729145357
DLinear_ETTm2_h336_fredf_s2023_shuf,ETTm2,DLinear,fredf,336,96,2023,shuffled,control,11185,0.002633178692904524,-0.01505917374860299,0.0175714018934254,0.0,0.7726136931534233,0.766,0.7806513467543991,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.7806513467543991,0.00210774684426001
DLinear_ETTm2_h336_none_s2021_det,ETTm2,DLinear,none,336,96,2021,deterministic,index,11185,-0.030613717092206484,-0.19349699883311305,0.14601261254800188,0.0,0.7586206896551724,0.708,0.0012056660904099748,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.0012056660904099748,-0.030969122969171398
DLinear_ETTm2_h336_none_s2021_det,ETTm2,DLinear,none,336,96,2021,deterministic,defect,11185,-0.0012705210263272708,-0.022137815672973463,0.022564598677947103,0.0,0.9150424787606197,0.87,0.893115356016395,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.893115356016395,-0.0016190121974342397
DLinear_ETTm2_h336_none_s2021_det,ETTm2,DLinear,none,336,96,2021,deterministic,control,11185,0.005241501227683608,-0.011203364616664735,0.020973285541447104,0.0,0.5727136431784108,0.529,0.5793653474576584,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.5793653474576584,0.005465208471281213
DLinear_ETTm2_h336_none_s2021_shuf,ETTm2,DLinear,none,336,96,2021,shuffled,index,11185,-0.053218382335446054,-0.21652677669793385,0.13021830901082226,0.0,0.6041979010494752,0.558,1.822267615516134e-08,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,1.822267615516134e-08,-0.050507233770266884
DLinear_ETTm2_h336_none_s2021_shuf,ETTm2,DLinear,none,336,96,2021,shuffled,defect,11185,-0.013140566449278935,-0.03259839222088664,0.007100314613036235,0.0,0.16441779110444776,0.177,0.16462815231032812,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.16462815231032812,-0.013626417495784575
DLinear_ETTm2_h336_none_s2021_shuf,ETTm2,DLinear,none,336,96,2021,shuffled,control,11185,-0.008352993041860757,-0.023036518547168004,0.00621814995544004,0.0,0.35132433783108447,0.269,0.37703853357050643,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.37703853357050643,-0.008233969229187624
DLinear_ETTm2_h336_none_s2022_det,ETTm2,DLinear,none,336,96,2022,deterministic,index,11185,-0.03287579699237499,-0.1974664567338942,0.12751434797654312,0.0,0.7556221889055472,0.669,0.000507509514292585,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.000507509514292585,-0.035435610387667967
DLinear_ETTm2_h336_none_s2022_det,ETTm2,DLinear,none,336,96,2022,deterministic,defect,11185,0.003804123201266393,-0.012075489808786524,0.01966407926478287,0.0,0.6781609195402298,0.619,0.6874611276945539,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.6874611276945539,0.0037900397254609034
DLinear_ETTm2_h336_none_s2022_det,ETTm2,DLinear,none,336,96,2022,deterministic,control,11185,-0.002818159414606739,-0.017589603987147918,0.013252969616009816,0.0,0.7651174412793603,0.742,0.7656780918265675,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.7656780918265675,-0.0026397420934788814
DLinear_ETTm2_h336_none_s2022_shuf,ETTm2,DLinear,none,336,96,2022,shuffled,index,11185,-0.033137714975679675,-0.20682643682984606,0.1384240958028812,0.0,0.7381309345327336,0.708,0.00045753387880160054,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.00045753387880160054,-0.03333395309728908
DLinear_ETTm2_h336_none_s2022_shuf,ETTm2,DLinear,none,336,96,2022,shuffled,defect,11185,0.0075875508879859645,-0.010525784762441742,0.024874845079265594,0.0,0.4367816091954023,0.38,0.42231170250017014,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.42231170250017014,0.007700660585193062
DLinear_ETTm2_h336_none_s2022_shuf,ETTm2,DLinear,none,336,96,2022,shuffled,control,11185,-0.022816153160723676,-0.04060333514987838,-0.004347902107953823,1.0,0.022988505747126436,0.012,0.015825755942446677,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.015825755942446677,-0.022453107404216154
DLinear_ETTm2_h336_none_s2023_det,ETTm2,DLinear,none,336,96,2023,deterministic,index,11185,-0.04269768780485843,-0.20784740959439263,0.13141880096362066,0.0,0.6546726636681659,0.648,6.317656658738867e-06,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,6.317656658738867e-06,-0.03975611367259759
DLinear_ETTm2_h336_none_s2023_det,ETTm2,DLinear,none,336,96,2023,deterministic,defect,11185,0.00243281099739422,-0.01155461885604395,0.015971801824476353,0.0,0.8050974512743628,0.729,0.7969622087685888,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.7969622087685888,0.002352590976989266
DLinear_ETTm2_h336_none_s2023_det,ETTm2,DLinear,none,336,96,2023,deterministic,control,11185,0.0028649019363078836,-0.014284794116016694,0.01894333971795746,0.0,0.7656171914042978,0.762,0.7619080918801016,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.7619080918801016,0.0025728547992585
DLinear_ETTm2_h336_none_s2023_shuf,ETTm2,DLinear,none,336,96,2023,shuffled,index,11185,-0.05092556721955869,-0.20182552722845554,0.1177875233998484,0.0,0.6066966516741629,0.587,7.220158569675206e-08,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,7.220158569675206e-08,-0.04536555337827816
DLinear_ETTm2_h336_none_s2023_shuf,ETTm2,DLinear,none,336,96,2023,shuffled,defect,11185,0.031760393341561444,0.00848114630636539,0.05185139353647115,1.0,0.0024987506246876563,0.004,0.0007828102771584392,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.0007828102771584392,0.031273101363263195
DLinear_ETTm2_h336_none_s2023_shuf,ETTm2,DLinear,none,336,96,2023,shuffled,control,11185,0.004813760808472803,-0.01425137193871154,0.022407586509555995,0.0,0.6496751624187906,0.665,0.6106985733001065,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.6106985733001065,0.00405184929383789
DLinear_ETTm2_h336_revin_s2021_det,ETTm2,DLinear,revin,336,96,2021,deterministic,index,11185,0.1047059178549672,-0.11365897758655703,0.30722622350209705,0.0,0.3058470764617691,0.342,1.6940775270900144e-28,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,1.6940775270900144e-28,0.10556893785525183
DLinear_ETTm2_h336_revin_s2021_det,ETTm2,DLinear,revin,336,96,2021,deterministic,defect,11185,-0.010154052610170066,-0.025987078087165435,0.005505333140514112,0.0,0.27636181909045476,0.213,0.28289615968911597,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.28289615968911597,-0.010187353614218011
DLinear_ETTm2_h336_revin_s2021_det,ETTm2,DLinear,revin,336,96,2021,deterministic,control,11185,0.004083160794615566,-0.01759822296142776,0.02499528040807439,0.0,0.7246376811594203,0.676,0.6658778007824032,432.0,432.0,432.0,23.0,0.0,26.0,2000,2000,0.6658778007824032,0.004247758176316797
