cell_id,dataset,backbone,plugin,pred_len,seed,val_order,split,n,variant,r,z,p,null_sd,reject
DLinear_ETTm2_h336_san_lite_s2022_det,ETTm2,DLinear,san_lite,336,2022,deterministic,test,11185,index_order,0.9986502712095281,105.64974137355401,0.0,0.00945330931881782,1
DLinear_ETTm2_h336_san_lite_s2022_det,ETTm2,DLinear,san_lite,336,2022,deterministic,test,11185,full_permutation,-0.0013331877440180646,-0.13157025273251693,0.5523378920911498,0.00945330931881782,0
DLinear_ETTm2_h336_san_lite_s2022_shuf,ETTm2,DLinear,san_lite,336,2022,shuffled,val,11185,index_order,0.9959617564154245,105.3688208215068,0.0,0.009452997215851003,1
DLinear_ETTm2_h336_san_lite_s2022_shuf,ETTm2,DLinear,san_lite,336,2022,shuffled,val,11185,full_permutation,-0.005355880454331404,-0.5571213961343313,0.7112777550696533,0.009452997215851003,0
DLinear_ETTm2_h336_san_lite_s2022_shuf,ETTm2,DLinear,san_lite,336,2022,shuffled,val,11185,observed_loader_order,-0.00787384082315548,-0.8234877465445379,0.794884658742984,0.009452997215851003,0
DLinear_ETTm2_h336_san_lite_s2022_shuf,ETTm2,DLinear,san_lite,336,2022,shuffled,test,11185,index_order,0.9986372426494902,105.64835917564133,0.0,0.009453309676460577,1
DLinear_ETTm2_h336_san_lite_s2022_shuf,ETTm2,DLinear,san_lite,336,2022,shuffled,test,11185,full_permutation,-0.0022795089136577787,-0.23167499434919897,0.5916047726821015,0.009453309676460577,0
DLinear_ETTm2_h336_san_lite_s2023_det,ETTm2,DLinear,san_lite,336,2023,deterministic,val,11185,index_order,0.9960475959715512,105.37790802985378,0.0,0.009452996629399078,1
DLinear_ETTm2_h336_san_lite_s2023_det,ETTm2,DLinear,san_lite,336,2023,deterministic,val,11185,full_permutation,0.0028627956497444054,0.3123040463534601,0.37740473259658464,0.009452996629399078,0
DLinear_ETTm2_h336_san_lite_s2023_det,ETTm2,DLinear,san_lite,336,2023,deterministic,test,11185,index_order,0.99866620416243,105.65141758611408,0.0,0.009453310144145955,1
DLinear_ETTm2_h336_san_lite_s2023_det,ETTm2,DLinear,san_lite,336,2023,deterministic,test,11185,full_permutation,0.005325039434181203,0.5727573515946366,0.28340449971125115,0.009453310144145955,0
DLinear_ETTm2_h336_san_lite_s2023_shuf,ETTm2,DLinear,san_lite,336,2023,shuffled,val,11185,index_order,0.996056985335365,105.37888832972894,0.0,0.009452997792747829,1
DLinear_ETTm2_h336_san_lite_s2023_shuf,ETTm2,DLinear,san_lite,336,2023,shuffled,val,11185,full_permutation,0.007651289910399494,0.8188622834674276,0.20643249541010134,0.009452997792747829,0
DLinear_ETTm2_h336_san_lite_s2023_shuf,ETTm2,DLinear,san_lite,336,2023,shuffled,val,11185,observed_loader_order,-0.006587245288239547,-0.6873831966238289,0.7540793581702803,0.009452997792747829,0
DLinear_ETTm2_h336_san_lite_s2023_shuf,ETTm2,DLinear,san_lite,336,2023,shuffled,test,11185,index_order,0.9986692433465991,105.65174709775587,0.0,0.009453309426774222,1
DLinear_ETTm2_h336_san_lite_s2023_shuf,ETTm2,DLinear,san_lite,336,2023,shuffled,test,11185,full_permutation,0.009624267933220713,1.027542942103598,0.1520824378840866,0.009453309426774222,0
DLinear_ETTm2_h720_fredf_s2021_det,ETTm2,DLinear,fredf,720,2021,deterministic,val,10801,index_order,0.999868450183137,103.9564649137177,0.0,0.009619036618893132,1
DLinear_ETTm2_h720_fredf_s2021_det,ETTm2,DLinear,fredf,720,2021,deterministic,val,10801,full_permutation,-0.012151313941069566,-1.2536308807466188,0.8950118992547038,0.009619036618893132,0
DLinear_ETTm2_h720_fredf_s2021_det,ETTm2,DLinear,fredf,720,2021,deterministic,test,10801,index_order,0.9998910664197849,103.94201788189642,0.0,0.009620591166015305,1
DLinear_ETTm2_h720_fredf_s2021_det,ETTm2,DLinear,fredf,720,2021,deterministic,test,10801,full_permutation,0.013168736936712689,1.3784318760109948,0.08403499371293627,0.009620591166015305,0
DLinear_ETTm2_h720_none_s2021_det,ETTm2,DLinear,none,720,2021,deterministic,val,10801,index_order,0.9994182255729044,103.90735797054326,0.0,0.00961924966323221,1
DLinear_ETTm2_h720_none_s2021_det,ETTm2,DLinear,none,720,2021,deterministic,val,10801,full_permutation,-0.0030231082947358872,-0.30465117392104346,0.6196840798278921,0.00961924966323221,0
DLinear_ETTm2_h720_none_s2021_det,ETTm2,DLinear,none,720,2021,deterministic,test,10801,index_order,0.9996306523215956,103.91795324367625,0.0,0.009620313080743098,1
DLinear_ETTm2_h720_none_s2021_det,ETTm2,DLinear,none,720,2021,deterministic,test,10801,full_permutation,0.008622570559138735,0.905912632841066,0.18249104863527482,0.009620313080743098,0
DLinear_ETTm2_h720_revin_s2021_det,ETTm2,DLinear,revin,720,2021,deterministic,val,10801,index_order,0.9989427286562168,103.85382064441526,0.0,0.009619629928391398,1
DLinear_ETTm2_h720_revin_s2021_det,ETTm2,DLinear,revin,720,2021,deterministic,val,10801,full_permutation,0.005344320050367376,0.5651893766633841,0.28597248081555127,0.009619629928391398,0
DLinear_ETTm2_h720_revin_s2021_det,ETTm2,DLinear,revin,720,2021,deterministic,test,10801,index_order,0.9992444984853002,103.87619022497569,0.0,0.009620463447047128,1
DLinear_ETTm2_h720_revin_s2021_det,ETTm2,DLinear,revin,720,2021,deterministic,test,10801,full_permutation,-0.008745751510135165,-0.8994534374743187,0.8157944066588747,0.009620463447047128,0
DLinear_ETTm2_h720_san_lite_s2021_det,ETTm2,DLinear,san_lite,720,2021,deterministic,val,10801,index_order,0.9980687337571871,103.76235335774565,0.0,0.009619686659460957,1
DLinear_ETTm2_h720_san_lite_s2021_det,ETTm2,DLinear,san_lite,720,2021,deterministic,val,10801,full_permutation,0.0009398416010341884,0.10732513752008571,0.4572655214297844,0.009619686659460957,0
DLinear_ETTm2_h720_san_lite_s2021_det,ETTm2,DLinear,san_lite,720,2021,deterministic,test,10801,index_order,0.998858085445097,103.83818728042289,0.0,0.009620263066996227,1
DLinear_ETTm2_h720_san_lite_s2021_det,ETTm2,DLinear,san_lite,720,2021,deterministic,test,10801,full_permutation,-0.0026504852240864557,-0.2658859340623545,0.6048364708540102,0.009620263066996227,0
DLinear_ETTm2_h96_fredf_s2021_det,ETTm2,DLinear,fredf,96,2021,deterministic,val,11425,index_order,0.9972191496338438,106.6547667558021,0.0,0.009350793358643722,1
DLinear_ETTm2_h96_fredf_s2021_det,ETTm2,DLinear,fredf,96,2021,deterministic,val,11425,full_permutation,-0.006324984851590764,-0.6670503344851872,0.7476300086964618,0.009350793358643722,0
DLinear_ETTm2_h96_fredf_s2021_det,ETTm2,DLinear,fredf,96,2021,deterministic,test,11425,index_order,0.9988137602166225,106.81988570045374,0.0,0.009351267216590787,1
DLinear_ETTm2_h96_fredf_s2021_det,ETTm2,DLinear,fredf,96,2021,deterministic,test,11425,full_permutation,-0.012546650701575048,-1.3323451676650613,0.9086266043611524,0.009351267216590789,0
DLinear_ETTm2_h96_fredf_s2021_shuf,ETTm2,DLinear,fredf,96,2021,shuffled,val,11425,index_order,0.9972502807419952,106.65813811322603,0.0,0.009350789666863,1
DLinear_ETTm2_h96_fredf_s2021_shuf,ETTm2,DLinear,fredf,96,2021,shuffled,val,11425,full_permutation,0.00209040130939398,0.23291469501422715,0.40791382362856954,0.009350789666863,0
DLinear_ETTm2_h96_fredf_s2021_shuf,ETTm2,DLinear,fredf,96,2021,shuffled,val,11425,observed_loader_order,0.005351578222746779,0.5816742147486559,0.2803930715214748,0.009350789666863,0
DLinear_ETTm2_h96_fredf_s2021_shuf,ETTm2,DLinear,fredf,96,2021,shuffled,test,11425,index_order,0.9988247351385638,106.82110026545492,0.0,0.009351263633029716,1
DLinear_ETTm2_h96_fredf_s2021_shuf,ETTm2,DLinear,fredf,96,2021,shuffled,test,11425,full_permutation,0.008684225478627098,0.938029429696523,0.17411464309715574,0.009351263633029716,0
DLinear_ETTm2_h96_fredf_s2022_det,ETTm2,DLinear,fredf,96,2022,deterministic,val,11425,index_order,0.9971258507768525,106.64509277840793,0.0,0.009350766733007713,1
DLinear_ETTm2_h96_fredf_s2022_det,ETTm2,DLinear,fredf,96,2022,deterministic,val,11425,full_permutation,0.012091092932357486,1.3024202500286068,0.09638638194276666,0.009350766733007715,0
DLinear_ETTm2_h96_fredf_s2022_det,ETTm2,DLinear,fredf,96,2022,deterministic,test,11425,index_order,0.9987804427531105,106.81644711514464,0.0,0.009351256334994638,1
DLinear_ETTm2_h96_fredf_s2022_det,ETTm2,DLinear,fredf,96,2022,deterministic,test,11425,full_permutation,-0.0136563664407882,-1.4510169479586164,0.926612429504582,0.00935125633499464,0
DLinear_ETTm2_h96_fredf_s2022_shuf,ETTm2,DLinear,fredf,96,2022,shuffled,val,11425,index_order,0.9971608053938873,106.6486765023362,0.0,0.009350780273265254,1
DLinear_ETTm2_h96_fredf_s2022_shuf,ETTm2,DLinear,fredf,96,2022,shuffled,val,11425,full_permutation,-0.01171821064314321,-1.2438187284103752,0.89321685703299,0.009350780273265254,0
DLinear_ETTm2_h96_fredf_s2022_shuf,ETTm2,DLinear,fredf,96,2022,shuffled,val,11425,observed_loader_order,-0.00786654169257479,-0.8319098996273165,0.7972700982124551,0.009350780273265254,0
DLinear_ETTm2_h96_fredf_s2022_shuf,ETTm2,DLinear,fredf,96,2022,shuffled,test,11425,index_order,0.9987939148719878,106.81781310042344,0.0,0.009351262873608051,1
DLinear_ETTm2_h96_fredf_s2022_shuf,ETTm2,DLinear,fredf,96,2022,shuffled,test,11425,full_permutation,-0.018800492872971638,-2.001115583198861,0.9773100323112712,0.009351262873608051,0
DLinear_ETTm2_h96_fredf_s2023_det,ETTm2,DLinear,fredf,96,2023,deterministic,val,11425,index_order,0.9971991113454355,106.65284299200803,0.0,0.009350774141427924,1
DLinear_ETTm2_h96_fredf_s2023_det,ETTm2,DLinear,fredf,96,2023,deterministic,val,11425,full_permutation,-0.01123356789072573,-1.1919903858375147,0.8833674924694437,0.009350774141427924,0
DLinear_ETTm2_h96_fredf_s2023_det,ETTm2,DLinear,fredf,96,2023,deterministic,test,11425,index_order,0.9988069297106279,106.81916243876157,0.0,0.00935126658849521,1
DLinear_ETTm2_h96_fredf_s2023_det,ETTm2,DLinear,fredf,96,2023,deterministic,test,11425,full_permutation,0.0027406731447659166,0.30244118612242765,0.3811578809354914,0.00935126658849521,0
DLinear_ETTm2_h96_fredf_s2023_shuf,ETTm2,DLinear,fredf,96,2023,shuffled,val,11425,index_order,0.9971967497296873,106.65255324673015,0.0,0.009350777401799038,1
DLinear_ETTm2_h96_fredf_s2023_shuf,ETTm2,DLinear,fredf,96,2023,shuffled,val,11425,full_permutation,-0.004330665485633244,-0.45377301686288535,0.6750038966749292,0.009350777401799038,0
DLinear_ETTm2_h96_fredf_s2023_shuf,ETTm2,DLinear,fredf,96,2023,shuffled,val,11425,observed_loader_order,-0.018012809796092332,-1.9169823012403233,0.9723799099115187,0.009350777401799038,0
DLinear_ETTm2_h96_fredf_s2023_shuf,ETTm2,DLinear,fredf,96,2023,shuffled,test,11425,index_order,0.9988048467859346,106.81894579289028,0.0,0.009351266054775324,1
DLinear_ETTm2_h96_fredf_s2023_shuf,ETTm2,DLinear,fredf,96,2023,shuffled,test,11425,full_permutation,0.017212185258990882,1.8499869613015874,0.032157714439109086,0.009351266054775324,1
DLinear_ETTm2_h96_none_s2021_det,ETTm2,DLinear,none,96,2021,deterministic,val,11425,index_order,0.9933626285048159,106.26014184054898,0.0,0.00934922677789726,1
DLinear_ETTm2_h96_none_s2021_det,ETTm2,DLinear,none,96,2021,deterministic,val,11425,full_permutation,0.010118494967971538,1.0916442850766517,0.13749474149237617,0.00934922677789726,0
DLinear_ETTm2_h96_none_s2021_det,ETTm2,DLinear,none,96,2021,deterministic,test,11425,index_order,0.997398506509788,106.67868512890331,0.0,0.009350378103353063,1
DLinear_ETTm2_h96_none_s2021_det,ETTm2,DLinear,none,96,2021,deterministic,test,11425,full_permutation,-0.0035831527608834257,-0.37384774265163545,0.6457412014190032,0.009350378103353063,0
DLinear_ETTm2_h96_none_s2021_shuf,ETTm2,DLinear,none,96,2021,shuffled,val,11425,index_order,0.9925726067805338,106.17358176707796,0.0,0.009349408066238385,1
DLinear_ETTm2_h96_none_s2021_shuf,ETTm2,DLinear,none,96,2021,shuffled,val,11425,full_permutation,0.012553253974454968,1.3520416371714141,0.08818099794035777,0.009349408066238385,0
DLinear_ETTm2_h96_none_s2021_shuf,ETTm2,DLinear,none,96,2021,shuffled,val,11425,observed_loader_order,-0.0017431661314243044,-0.1770840576953044,0.5702788179307955,0.009349408066238385,0
DLinear_ETTm2_h96_none_s2021_shuf,ETTm2,DLinear,none,96,2021,shuffled,test,11425,index_order,0.9971376706697825,106.64894838361396,0.0,0.009350539511151959,1
DLinear_ETTm2_h96_none_s2021_shuf,ETTm2,DLinear,none,96,2021,shuffled,test,11425,full_permutation,-0.0008189112630301675,-0.07821754543171401,0.5311724972307086,0.009350539511151959,0
DLinear_ETTm2_h96_none_s2022_det,ETTm2,DLinear,none,96,2022,deterministic,val,11425,index_order,0.9932405068274747,106.24567408152042,0.0,0.00934935045994736,1
DLinear_ETTm2_h96_none_s2022_det,ETTm2,DLinear,none,96,2022,deterministic,val,11425,full_permutation,0.005512714851968684,0.5989988170799425,0.274586836699367,0.00934935045994736,0
DLinear_ETTm2_h96_none_s2022_det,ETTm2,DLinear,none,96,2022,deterministic,test,11425,index_order,0.9973610207420162,106.6733399107655,0.0,0.009350495227677398,1
DLinear_ETTm2_h96_none_s2022_det,ETTm2,DLinear,none,96,2022,deterministic,test,11425,full_permutation,-0.007228777545245003,-0.763728803379459,0.7774855638172087,0.009350495227677398,0
DLinear_ETTm2_h96_none_s2022_shuf,ETTm2,DLinear,none,96,2022,shuffled,val,11425,index_order,0.9947811094168256,106.40728282305076,0.0,0.009349629255031735,1
DLinear_ETTm2_h96_none_s2022_shuf,ETTm2,DLinear,none,96,2022,shuffled,val,11425,full_permutation,-0.00641966230419746,-0.6772597198743541,0.7508794085832595,0.009349629255031735,0
DLinear_ETTm2_h96_none_s2022_shuf,ETTm2,DLinear,none,96,2022,shuffled,val,11425,observed_loader_order,0.016960242592729716,1.8233640224355028,0.03412413778268094,0.009349629255031735,1
DLinear_ETTm2_h96_none_s2022_shuf,ETTm2,DLinear,none,96,2022,shuffled,test,11425,index_order,0.9978932337518234,106.72728039500859,0.0,0.009350756105394984,1
DLinear_ETTm2_h96_none_s2022_shuf,ETTm2,DLinear,none,96,2022,shuffled,test,11425,full_permutation,0.005543370529493671,0.6021871900017243,0.27352477082566284,0.009350756105394984,0
DLinear_ETTm2_h96_none_s2023_det,ETTm2,DLinear,none,96,2023,deterministic,val,11425,index_order,0.9933572215631703,106.25802329771864,0.0,0.009349362295152965,1
DLinear_ETTm2_h96_none_s2023_det,ETTm2,DLinear,none,96,2023,deterministic,val,11425,full_permutation,0.019976685459261612,2.1460523017349757,0.015934403079707057,0.009349362295152965,1
DLinear_ETTm2_h96_none_s2023_det,ETTm2,DLinear,none,96,2023,deterministic,test,11425,index_order,0.997398957881459,106.67732572966877,0.0,0.009350501487290722,1
DLinear_ETTm2_h96_none_s2023_det,ETTm2,DLinear,none,96,2023,deterministic,test,11425,full_permutation,-0.021904125416227892,-2.3332000355141997,0.9901811755071072,0.009350501487290722,0
DLinear_ETTm2_h96_none_s2023_shuf,ETTm2,DLinear,none,96,2023,shuffled,val,11425,index_order,0.9925828354375368,106.17572952870839,0.0,0.0093493152800343,1
DLinear_ETTm2_h96_none_s2023_shuf,ETTm2,DLinear,none,96,2023,shuffled,val,11425,full_permutation,0.0066075448110980975,0.7161037599621025,0.23696364114082413,0.0093493152800343,0
DLinear_ETTm2_h96_none_s2023_shuf,ETTm2,DLinear,none,96,2023,shuffled,val,11425,observed_loader_order,0.003544747007315845,0.38850781180502897,0.3488201371087196,0.0093493152800343,0
DLinear_ETTm2_h96_none_s2023_shuf,ETTm2,DLinear,none,96,2023,shuffled,test,11425,index_order,0.99713665118638,106.64973045298241,0.0,0.009350461383866523,1
DLinear_ETTm2_h96_none_s2023_shuf,ETTm2,DLinear,none,96,2023,shuffled,test,11425,full_permutation,0.0022247165817862696,0.24728743330050837,0.402342891806839,0.009350461383866523,0
DLinear_ETTm2_h96_revin_s2021_det,ETTm2,DLinear,revin,96,2021,deterministic,val,11425,index_order,0.9910486150109858,105.99493538885312,0.0,0.009350787812539424,1
DLinear_ETTm2_h96_revin_s2021_det,ETTm2,DLinear,revin,96,2021,deterministic,val,11425,full_permutation,0.001995760421636184,0.22279357391128946,0.41184808479806334,0.009350787812539422,0
DLinear_ETTm2_h96_revin_s2021_det,ETTm2,DLinear,revin,96,2021,deterministic,test,11425,index_order,0.9966883659408508,106.6019754297636,0.0,0.009350444932529397,1
DLinear_ETTm2_h96_revin_s2021_det,ETTm2,DLinear,revin,96,2021,deterministic,test,11425,full_permutation,-0.009651823064749519,-1.0228698334418909,0.8468153028395973,0.009350444932529397,0
DLinear_ETTm2_h96_revin_s2021_shuf,ETTm2,DLinear,revin,96,2021,shuffled,val,11425,index_order,0.9927897634313916,106.1796136562783,0.0,0.009350922123897643,1
DLinear_ETTm2_h96_revin_s2021_shuf,ETTm2,DLinear,revin,96,2021,shuffled,val,11425,full_permutation,-0.008336882890358267,-0.8821961906056575,0.811164639190169,0.009350922123897643,0
DLinear_ETTm2_h96_revin_s2021_shuf,ETTm2,DLinear,revin,96,2021,shuffled,val,11425,observed_loader_order,0.009839930416488937,1.0616563050101182,0.144195871285412,0.009350922123897643,0
DLinear_ETTm2_h96_revin_s2021_shuf,ETTm2,DLinear,revin,96,2021,shuffled,test,11425,index_order,0.9972593221743121,106.66136176401093,0.0,0.009350591823447324,1
DLinear_ETTm2_h96_revin_s2021_shuf,ETTm2,DLinear,revin,96,2021,shuffled,test,11425,full_permutation,0.002063950314529321,0.230090818758649,0.40901059954275126,0.009350591823447324,0
DLinear_ETTm2_h96_revin_s2022_det,ETTm2,DLinear,revin,96,2022,deterministic,val,11425,index_order,0.9927147502809908,106.17401593147785,0.0,0.009350708613449518,1
DLinear_ETTm2_h96_revin_s2022_det,ETTm2,DLinear,revin,96,2022,deterministic,val,11425,full_permutation,-0.0024182441007171334,-0.24925480870606684,0.5984181571535585,0.009350708613449518,0
DLinear_ETTm2_h96_revin_s2022_det,ETTm2,DLinear,revin,96,2022,deterministic,test,11425,index_order,0.9972048932284813,106.65793327331825,0.0,0.009350382082567237,1
DLinear_ETTm2_h96_revin_s2022_det,ETTm2,DLinear,revin,96,2022,deterministic,test,11425,full_permutation,-0.004708311115672236,-0.4941804581741708,0.6894106302211855,0.009350382082567237,0
DLinear_ETTm2_h96_revin_s2022_shuf,ETTm2,DLinear,revin,96,2022,shuffled,val,11425,index_order,0.9930014231087844,106.20201425900122,0.0,0.009350942776856231,1
DLinear_ETTm2_h96_revin_s2022_shuf,ETTm2,DLinear,revin,96,2022,shuffled,val,11425,full_permutation,-0.003750475892291048,-0.3917188850039054,0.6523670326275117,0.009350942776856231,0
DLinear_ETTm2_h96_revin_s2022_shuf,ETTm2,DLinear,revin,96,2022,shuffled,val,11425,observed_loader_order,0.0147417486103329,1.5858597339555187,0.0563855658580159,0.009350942776856231,0
DLinear_ETTm2_h96_revin_s2022_shuf,ETTm2,DLinear,revin,96,2022,shuffled,test,11425,index_order,0.9973367193151316,106.66977111350674,0.0,0.009350580243279826,1
DLinear_ETTm2_h96_revin_s2022_shuf,ETTm2,DLinear,revin,96,2022,shuffled,test,11425,full_permutation,0.015658343581355833,1.6839466841298807,0.046095986509931165,0.009350580243279826,1
DLinear_ETTm2_h96_revin_s2023_det,ETTm2,DLinear,revin,96,2023,deterministic,val,11425,index_order,0.9913184465386763,106.02187524263223,0.0,0.009350956859457903,1
DLinear_ETTm2_h96_revin_s2023_det,ETTm2,DLinear,revin,96,2023,deterministic,val,11425,full_permutation,0.0044093674068277034,0.4809029159711043,0.31529275011565633,0.009350956859457903,0
DLinear_ETTm2_h96_revin_s2023_det,ETTm2,DLinear,revin,96,2023,deterministic,test,11425,index_order,0.9967852109897491,106.61008089317971,0.0,0.00935064243129684,1
DLinear_ETTm2_h96_revin_s2023_det,ETTm2,DLinear,revin,96,2023,deterministic,test,11425,full_permutation,-0.013676811771403887,-1.4532987286429249,0.9269295849230073,0.00935064243129684,0
DLinear_ETTm2_h96_revin_s2023_shuf,ETTm2,DLinear,revin,96,2023,shuffled,val,11425,index_order,0.9912316045495767,106.01335472922611,0.0,0.009350889254429869,1
DLinear_ETTm2_h96_revin_s2023_shuf,ETTm2,DLinear,revin,96,2023,shuffled,val,11425,full_permutation,-0.005378468679004506,-0.5658214444676894,0.7142424164210287,0.009350889254429869,0
DLinear_ETTm2_h96_revin_s2023_shuf,ETTm2,DLinear,revin,96,2023,shuffled,val,11425,observed_loader_order,0.00843600575546953,0.9115219459408322,0.18101021388048377,0.009350889254429869,0
DLinear_ETTm2_h96_revin_s2023_shuf,ETTm2,DLinear,revin,96,2023,shuffled,test,11425,index_order,0.996744303167584,106.60645164049261,0.0,0.009350577032084242,1
DLinear_ETTm2_h96_revin_s2023_shuf,ETTm2,DLinear,revin,96,2023,shuffled,test,11425,full_permutation,0.004167012016387008,0.4550036875579081,0.3245532929595181,0.009350577032084242,0
DLinear_ETTm2_h96_san_lite_s2021_det,ETTm2,DLinear,san_lite,96,2021,deterministic,val,11425,index_order,0.9887410366950092,105.73685300398895,0.0,0.009351787419583132,1
DLinear_ETTm2_h96_san_lite_s2021_det,ETTm2,DLinear,san_lite,96,2021,deterministic,val,11425,full_permutation,0.0036748998838241117,0.4023225431697665,0.34372333304116565,0.009351787419583132,0
DLinear_ETTm2_h96_san_lite_s2021_det,ETTm2,DLinear,san_lite,96,2021,deterministic,test,11425,index_order,0.9964876491308929,106.57131141660564,0.0,0.00935125195418788,1
DLinear_ETTm2_h96_san_lite_s2021_det,ETTm2,DLinear,san_lite,96,2021,deterministic,test,11425,full_permutation,-0.013778750686436296,-1.4641050994566773,0.9284173829129144,0.00935125195418788,0
DLinear_ETTm2_h96_san_lite_s2021_shuf,ETTm2,DLinear,san_lite,96,2021,shuffled,val,11425,index_order,0.9900787455434898,105.87960369015394,0.0,0.009351813248707635,1
DLinear_ETTm2_h96_san_lite_s2021_shuf,ETTm2,DLinear,san_lite,96,2021,shuffled,val,11425,full_permutation,-0.0033800883993865887,-0.3520764687891942,0.6376095424152401,0.009351813248707635,0
DLinear_ETTm2_h96_san_lite_s2021_shuf,ETTm2,DLinear,san_lite,96,2021,shuffled,val,11425,observed_loader_order,0.014529677955848225,1.5630351655999801,0.05902216187161603,0.009351813248707635,0
DLinear_ETTm2_h96_san_lite_s2021_shuf,ETTm2,DLinear,san_lite,96,2021,shuffled,test,11425,index_order,0.9968790100541118,106.61294751533221,0.0,0.009351270819379061,1
DLinear_ETTm2_h96_san_lite_s2021_shuf,ETTm2,DLinear,san_lite,96,2021,shuffled,test,11425,full_permutation,0.010116200479256598,1.0911603022036895,0.13760117617678025,0.009351270819379061,0
DLinear_ETTm2_h96_san_lite_s2022_det,ETTm2,DLinear,san_lite,96,2022,deterministic,val,11425,index_order,0.9875588318902897,105.61055157017039,0.0,0.009351777376601214,1
DLinear_ETTm2_h96_san_lite_s2022_det,ETTm2,DLinear,san_lite,96,2022,deterministic,val,11425,full_permutation,0.011632013458871812,1.2531894206763865,0.10506838957813591,0.009351777376601214,0
DLinear_ETTm2_h96_san_lite_s2022_det,ETTm2,DLinear,san_lite,96,2022,deterministic,test,11425,index_order,0.996157082116968,106.53644755704143,0.0,0.009351209280725897,1
DLinear_ETTm2_h96_san_lite_s2022_det,ETTm2,DLinear,san_lite,96,2022,deterministic,test,11425,full_permutation,0.019638040703226015,2.109414421714279,0.017454412867506427,0.009351209280725897,1
DLinear_ETTm2_h96_san_lite_s2022_shuf,ETTm2,DLinear,san_lite,96,2022,shuffled,val,11425,index_order,0.9902576041840723,105.89869347417515,0.0,0.00935181640781609,1
DLinear_ETTm2_h96_san_lite_s2022_shuf,ETTm2,DLinear,san_lite,96,2022,shuffled,val,11425,full_permutation,-0.011262535895835637,-1.194955118290192,0.8839477169646969,0.00935181640781609,0
DLinear_ETTm2_h96_san_lite_s2022_shuf,ETTm2,DLinear,san_lite,96,2022,shuffled,val,11425,observed_loader_order,0.012415447008003334,1.3369576001897507,0.09061823864953211,0.00935181640781609,0
DLinear_ETTm2_h96_san_lite_s2022_shuf,ETTm2,DLinear,san_lite,96,2022,shuffled,test,11425,index_order,0.9969255252630317,106.61796978284464,0.0,0.009351266604566894,1
DLinear_ETTm2_h96_san_lite_s2022_shuf,ETTm2,DLinear,san_lite,96,2022,shuffled,test,11425,full_permutation,0.014382025590655427,1.5473369776019974,0.06089100476489598,0.009351266604566894,0
DLinear_ETTm2_h96_san_lite_s2023_det,ETTm2,DLinear,san_lite,96,2023,deterministic,val,11425,index_order,0.9882024205036949,105.67935993949982,0.0,0.009351778399145158,1
DLinear_ETTm2_h96_san_lite_s2023_det,ETTm2,DLinear,san_lite,96,2023,deterministic,val,11425,full_permutation,-0.00973124366175167,-1.0312165489964555,0.848780359112113,0.009351778399145158,0
DLinear_ETTm2_h96_san_lite_s2023_det,ETTm2,DLinear,san_lite,96,2023,deterministic,test,11425,index_order,0.9963437704973861,106.55625839193016,0.0,0.0093512227301222,1
DLinear_ETTm2_h96_san_lite_s2023_det,ETTm2,DLinear,san_lite,96,2023,deterministic,test,11425,full_permutation,-0.010483558258799234,-1.1117287594173024,0.8668726047509401,0.0093512227301222,0
DLinear_ETTm2_h96_san_lite_s2023_shuf,ETTm2,DLinear,san_lite,96,2023,shuffled,val,11425,index_order,0.9875466764526293,105.60934232729291,0.0,0.009351769357732265,1
DLinear_ETTm2_h96_san_lite_s2023_shuf,ETTm2,DLinear,san_lite,96,2023,shuffled,val,11425,full_permutation,0.006758410922819786,0.7320482012492106,0.2320695740452866,0.009351769357732263,0
DLinear_ETTm2_h96_san_lite_s2023_shuf,ETTm2,DLinear,san_lite,96,2023,shuffled,val,11425,observed_loader_order,-0.019852670394246343,-2.1135182684866427,0.9827217834617256,0.009351769357732265,0
DLinear_ETTm2_h96_san_lite_s2023_shuf,ETTm2,DLinear,san_lite,96,2023,shuffled,test,11425,index_order,0.9961523803102967,106.53586492174887,0.0,0.009351216288111478,1
DLinear_ETTm2_h96_san_lite_s2023_shuf,ETTm2,DLinear,san_lite,96,2023,shuffled,test,11425,full_permutation,0.0024207862253254916,0.2682347581372927,0.3942593109239315,0.009351216288111476,0
DLinear_Exchange_h192_fredf_s2021_det,Exchange,DLinear,fredf,192,2021,deterministic,val,569,index_order,0.9953700167789304,23.796842612055833,1.800434238229684e-125,0.04190180169759374,1
DLinear_Exchange_h192_fredf_s2021_det,Exchange,DLinear,fredf,192,2021,deterministic,val,569,full_permutation,-0.06641671387466955,-1.543039866424188,0.9385894482956969,0.04190180169759374,0
DLinear_Exchange_h192_fredf_s2021_det,Exchange,DLinear,fredf,192,2021,deterministic,test,1326,index_order,0.9995083922250411,36.45507537062066,2.8583131632023392e-291,0.02743824005401153,1
DLinear_Exchange_h192_fredf_s2021_det,Exchange,DLinear,fredf,192,2021,deterministic,test,1326,full_permutation,-0.03448048275682809,-1.2291519320957773,0.8904925763979379,0.02743824005401153,0
DLinear_Exchange_h192_none_s2021_det,Exchange,DLinear,none,192,2021,deterministic,val,569,index_order,0.9934423664563243,23.753027179182858,5.111911503402182e-125,0.041897940937347194,1
DLinear_Exchange_h192_none_s2021_det,Exchange,DLinear,none,192,2021,deterministic,val,569,full_permutation,-0.05329641914983032,-1.2300331380631249,0.8906576520669656,0.041897940937347194,0
