cell_id,draw,condition,assoc_rho_fstd,spearman_test
DLinear_ETTm2_h720_fredf_s2021_det,2,defect,0.00010470162905963805,0.028713293450252246
DLinear_ETTm2_h720_fredf_s2021_det,2,control,-0.016344867634120734,-0.08414093898639004
DLinear_ETTm2_h720_fredf_s2021_det,3,defect,-0.0018469067727517052,0.061215694835228686
DLinear_ETTm2_h720_fredf_s2021_det,3,control,0.002782423787508301,-0.003436982232956134
DLinear_ETTm2_h720_fredf_s2021_det,4,defect,0.010000536864203,0.020191994658734475
DLinear_ETTm2_h720_fredf_s2021_det,4,control,0.0038200766146029123,-0.09790542365907987
DLinear_ETTm2_h720_fredf_s2021_det,5,defect,-0.0070423938579065445,0.08267821504229883
DLinear_ETTm2_h720_fredf_s2021_det,5,control,-0.015511975879069497,-0.16847105072250984
DLinear_ETTm2_h720_fredf_s2021_det,6,defect,0.01092271978684436,0.08405789949618643
DLinear_ETTm2_h720_fredf_s2021_det,6,control,0.003732921622950788,-0.15598504252971343
DLinear_ETTm2_h720_fredf_s2021_det,7,defect,0.00023306104748358497,0.09423694650788295
DLinear_ETTm2_h720_fredf_s2021_det,7,control,-0.0073825074426886695,0.06793164710457
DLinear_ETTm2_h720_none_s2021_det,0,defect,0.008104953089154755,0.030398025851257438
DLinear_ETTm2_h720_none_s2021_det,0,control,0.007087492255138713,-0.09557746785043052
DLinear_ETTm2_h720_none_s2021_det,1,defect,0.0017687033124667657,-0.1489597318618245
DLinear_ETTm2_h720_none_s2021_det,1,control,0.0033503469684035125,-0.051131849814091655
DLinear_ETTm2_h720_none_s2021_det,2,defect,0.004541922923874222,-0.07598395914633743
DLinear_ETTm2_h720_none_s2021_det,2,control,0.00686575053215018,0.007967594651918347
DLinear_ETTm2_h720_none_s2021_det,3,defect,0.0176472800313103,0.02793874158605948
DLinear_ETTm2_h720_none_s2021_det,3,control,0.007548472698106432,0.09600023580797025
DLinear_ETTm2_h720_none_s2021_det,4,defect,-0.011950808384087939,-0.15385110903866708
DLinear_ETTm2_h720_none_s2021_det,4,control,0.008730189433494403,-0.03316062111414237
DLinear_ETTm2_h720_none_s2021_det,5,defect,-0.009647051374855812,-0.031087158426076456
DLinear_ETTm2_h720_none_s2021_det,5,control,-0.01250288521542474,-0.019178614151146203
DLinear_ETTm2_h720_none_s2021_det,6,defect,-0.0023777849509715983,-0.09872894138777015
DLinear_ETTm2_h720_none_s2021_det,6,control,0.003104421862841264,-0.06283457300459486
DLinear_ETTm2_h720_none_s2021_det,7,defect,-0.0003767589737705328,0.006739973073031995
DLinear_ETTm2_h720_none_s2021_det,7,control,-0.003783587532206284,-0.020385809569789772
DLinear_ETTm2_h720_revin_s2021_det,0,defect,0.022439124240538514,0.1931466630146678
DLinear_ETTm2_h720_revin_s2021_det,0,control,-0.007085407690966071,-0.0853756973477544
DLinear_ETTm2_h720_revin_s2021_det,1,defect,0.013284963716103774,-0.019213421645583165
DLinear_ETTm2_h720_revin_s2021_det,1,control,-0.0030039271222165277,0.0740744294147196
DLinear_ETTm2_h720_revin_s2021_det,2,defect,-0.0056136215630022196,-0.09820521315821155
DLinear_ETTm2_h720_revin_s2021_det,2,control,-0.00838927161207885,-0.011097941667038898
DLinear_ETTm2_h720_revin_s2021_det,3,defect,-0.0038262309215810635,0.06689713211134642
DLinear_ETTm2_h720_revin_s2021_det,3,control,-0.01585381965022425,-0.1473069610969076
DLinear_ETTm2_h720_revin_s2021_det,4,defect,-0.01979276870677362,-0.01298375853601013
DLinear_ETTm2_h720_revin_s2021_det,4,control,0.011347030118229708,0.07812709816598448
DLinear_ETTm2_h720_revin_s2021_det,5,defect,0.001590072627286667,0.06197144889585172
DLinear_ETTm2_h720_revin_s2021_det,5,control,0.009804199035215955,0.01869103204692737
DLinear_ETTm2_h720_revin_s2021_det,6,defect,0.012111003913667972,-0.024641549180406005
DLinear_ETTm2_h720_revin_s2021_det,6,control,-0.010009990966106129,0.06684651612019658
DLinear_ETTm2_h720_revin_s2021_det,7,defect,-0.012691022109504178,-0.07340330061978467
DLinear_ETTm2_h720_revin_s2021_det,7,control,-0.00369535171750594,-0.015009783521035627
DLinear_ETTm2_h720_san_lite_s2021_det,0,defect,0.002675683272978705,0.000604571314450018
DLinear_ETTm2_h720_san_lite_s2021_det,0,control,-0.0013111159074686027,0.11095222618318748
DLinear_ETTm2_h720_san_lite_s2021_det,1,defect,-0.0057309542378137564,-0.18832636688758347
DLinear_ETTm2_h720_san_lite_s2021_det,1,control,-0.00484952217376124,0.1663543094974164
DLinear_ETTm2_h720_san_lite_s2021_det,2,defect,-0.0036372479881876165,0.007763248400491479
DLinear_ETTm2_h720_san_lite_s2021_det,2,control,-0.009181313270602164,-0.06301040413914272
DLinear_ETTm2_h720_san_lite_s2021_det,3,defect,-0.006715769319558846,0.05457745507401881
DLinear_ETTm2_h720_san_lite_s2021_det,3,control,-0.014823319571571203,0.0015790713477513132
DLinear_ETTm2_h720_san_lite_s2021_det,4,defect,0.0034024062806210943,0.007418867190726369
DLinear_ETTm2_h720_san_lite_s2021_det,4,control,-0.0015306204023455786,0.1032787430072008
DLinear_ETTm2_h720_san_lite_s2021_det,5,defect,0.007616937537191905,-0.10237357815184828
DLinear_ETTm2_h720_san_lite_s2021_det,5,control,0.011672231969461395,0.044545564799814
DLinear_ETTm2_h720_san_lite_s2021_det,6,defect,0.002947924841968663,-0.03938926135333373
DLinear_ETTm2_h720_san_lite_s2021_det,6,control,0.001117026891738524,-0.22165045265909836
DLinear_ETTm2_h720_san_lite_s2021_det,7,defect,-0.014929859748343603,0.047398015258445635
DLinear_ETTm2_h720_san_lite_s2021_det,7,control,0.01003846575680975,0.012405334792004463
DLinear_ETTm2_h96_fredf_s2021_det,0,defect,-0.014015008884633733,-0.11665721326785507
DLinear_ETTm2_h96_fredf_s2021_det,0,control,-0.009386260097752263,-0.07673259563830803
DLinear_ETTm2_h96_fredf_s2021_det,1,defect,-0.017707972017562898,0.04010098924615512
DLinear_ETTm2_h96_fredf_s2021_det,1,control,0.01675604309387309,0.07223892256943683
DLinear_ETTm2_h96_fredf_s2021_det,2,defect,0.008238845932962332,0.045847627202568526
DLinear_ETTm2_h96_fredf_s2021_det,2,control,-0.0039724197309013425,-0.030358739299115742
DLinear_ETTm2_h96_fredf_s2021_det,3,defect,0.0011282404595359832,-0.021794092404929476
DLinear_ETTm2_h96_fredf_s2021_det,3,control,-0.005433393360849399,0.06756602723763393
DLinear_ETTm2_h96_fredf_s2021_det,4,defect,0.01042215106437011,0.016631831652721082
DLinear_ETTm2_h96_fredf_s2021_det,4,control,-0.015781984995598082,-0.1175227037040152
DLinear_ETTm2_h96_fredf_s2021_det,5,defect,7.102269751029397e-05,0.00936173864458114
DLinear_ETTm2_h96_fredf_s2021_det,5,control,-0.015168375605121534,-0.15473227648475527
DLinear_ETTm2_h96_fredf_s2021_det,6,defect,0.02349214162174163,0.14652445927119565
DLinear_ETTm2_h96_fredf_s2021_det,6,control,0.006229805325625997,-0.10132360184513903
DLinear_ETTm2_h96_fredf_s2021_det,7,defect,0.006768724819099817,-0.06526735612780202
DLinear_ETTm2_h96_fredf_s2021_det,7,control,-0.008918334599552642,0.0010137131428803701
DLinear_ETTm2_h96_fredf_s2021_shuf,0,defect,-0.003588120164983392,0.11221532615063917
DLinear_ETTm2_h96_fredf_s2021_shuf,0,control,0.011647286764716798,0.07790016533823872
DLinear_ETTm2_h96_fredf_s2021_shuf,1,defect,0.02330816285939761,0.1053904747903101
DLinear_ETTm2_h96_fredf_s2021_shuf,1,control,0.004213248071798583,-0.05675408504432365
DLinear_ETTm2_h96_fredf_s2021_shuf,2,defect,-0.00013736934451895615,0.017887003820281158
DLinear_ETTm2_h96_fredf_s2021_shuf,2,control,-0.0001698711547881628,-0.017665791260434154
DLinear_ETTm2_h96_fredf_s2021_shuf,3,defect,-0.015622000151919474,-0.13107484762398697
DLinear_ETTm2_h96_fredf_s2021_shuf,3,control,-0.007953783274150637,-0.1118327823705547
DLinear_ETTm2_h96_fredf_s2021_shuf,4,defect,-0.007300112703441242,-0.07013609974497868
DLinear_ETTm2_h96_fredf_s2021_shuf,4,control,-0.007957936894871894,-0.00827773065497487
DLinear_ETTm2_h96_fredf_s2021_shuf,5,defect,0.0018788642548208583,0.055975447157706734
DLinear_ETTm2_h96_fredf_s2021_shuf,5,control,0.005955541398325436,0.03785269715248932
DLinear_ETTm2_h96_fredf_s2021_shuf,6,defect,5.138849718561198e-05,-0.023165919809011348
DLinear_ETTm2_h96_fredf_s2021_shuf,6,control,-0.004836953310881896,-0.06340927514477074
DLinear_ETTm2_h96_fredf_s2021_shuf,7,defect,-0.0006083227717207599,-0.06555016460875515
DLinear_ETTm2_h96_fredf_s2021_shuf,7,control,0.011103836747591992,0.060597999800436016
DLinear_ETTm2_h96_fredf_s2022_det,0,defect,-0.007277463480810863,-0.029038896690830127
DLinear_ETTm2_h96_fredf_s2022_det,0,control,0.003716166971690181,0.030530099203822842
DLinear_ETTm2_h96_fredf_s2022_det,1,defect,-0.00838586745644429,-0.06623057330033824
DLinear_ETTm2_h96_fredf_s2022_det,1,control,0.02613815305503103,0.06709601137972702
DLinear_ETTm2_h96_fredf_s2022_det,2,defect,-0.008751835466646329,-0.14514608524746767
DLinear_ETTm2_h96_fredf_s2022_det,2,control,-0.0011406627503016103,0.12552251003065865
DLinear_ETTm2_h96_fredf_s2022_det,3,defect,0.011696724390856884,-0.23127775511534823
DLinear_ETTm2_h96_fredf_s2022_det,3,control,-0.010723310644507288,-0.10189649781628371
DLinear_ETTm2_h96_fredf_s2022_det,4,defect,0.00733267070710975,0.025372964351209577
DLinear_ETTm2_h96_fredf_s2022_det,4,control,0.006345021589085978,0.15893110461994775
DLinear_ETTm2_h96_fredf_s2022_det,5,defect,-0.009377638632385507,-0.01757463941217397
DLinear_ETTm2_h96_fredf_s2022_det,5,control,-0.00031252063652465915,0.024214734163480196
DLinear_ETTm2_h96_fredf_s2022_det,6,defect,-0.0033188486443764794,-0.06684910530220953
DLinear_ETTm2_h96_fredf_s2022_det,6,control,-0.00844370199547436,0.13634704173054618
DLinear_ETTm2_h96_fredf_s2022_det,7,defect,0.005950401453013873,0.09935439468289319
DLinear_ETTm2_h96_fredf_s2022_det,7,control,-0.02097602558566265,-0.012492467741043407
DLinear_ETTm2_h96_fredf_s2022_shuf,0,defect,0.0028430862528957433,-0.02932259872859992
DLinear_ETTm2_h96_fredf_s2022_shuf,0,control,0.004630363643752029,0.12742171284308773
DLinear_ETTm2_h96_fredf_s2022_shuf,1,defect,0.011274257131375663,0.1531092102567228
DLinear_ETTm2_h96_fredf_s2022_shuf,1,control,0.0068689219033242375,-0.0015760634266483665
DLinear_ETTm2_h96_fredf_s2022_shuf,2,defect,-0.00016928124618666117,-0.08518824273798574
DLinear_ETTm2_h96_fredf_s2022_shuf,2,control,-0.006832714225607552,0.0015500106691959078
DLinear_ETTm2_h96_fredf_s2022_shuf,3,defect,-0.011531435237958996,-0.020461856492333338
DLinear_ETTm2_h96_fredf_s2022_shuf,3,control,-0.007456957360044784,-0.21235526037096017
DLinear_ETTm2_h96_fredf_s2022_shuf,4,defect,0.009436086616409396,0.19428124986065326
DLinear_ETTm2_h96_fredf_s2022_shuf,4,control,0.00618983101657011,-0.04351079793765974
DLinear_ETTm2_h96_fredf_s2022_shuf,5,defect,0.000517194423362676,0.14722125832786556
DLinear_ETTm2_h96_fredf_s2022_shuf,5,control,-0.004448777164767544,-0.05689904270230082
DLinear_ETTm2_h96_fredf_s2022_shuf,6,defect,0.0028493351931782396,-0.102068706851409
DLinear_ETTm2_h96_fredf_s2022_shuf,6,control,-0.005210592691726437,0.002426867807204696
DLinear_ETTm2_h96_fredf_s2022_shuf,7,defect,0.007412518706597308,0.016412606493128947
DLinear_ETTm2_h96_fredf_s2022_shuf,7,control,-0.002545631172259991,-0.022598738389417228
DLinear_ETTm2_h96_fredf_s2023_det,0,defect,-0.015477049164347598,-0.04373791808923631
DLinear_ETTm2_h96_fredf_s2023_det,0,control,-0.000996513176411201,0.038824311142267934
DLinear_ETTm2_h96_fredf_s2023_det,1,defect,-0.018314260394580152,-0.038540215968006664
DLinear_ETTm2_h96_fredf_s2023_det,1,control,0.008189140745078987,0.047548299984091096
DLinear_ETTm2_h96_fredf_s2023_det,2,defect,-0.010793812215807757,-0.07737809358227896
DLinear_ETTm2_h96_fredf_s2023_det,2,control,0.007331792090398531,0.04751052591058392
DLinear_ETTm2_h96_fredf_s2023_det,3,defect,-0.0056442444007720185,0.026845515512550405
DLinear_ETTm2_h96_fredf_s2023_det,3,control,0.008011099185371934,-0.11501397409858057
DLinear_ETTm2_h96_fredf_s2023_det,4,defect,0.0011876461583263291,0.009811351590426723
DLinear_ETTm2_h96_fredf_s2023_det,4,control,0.007794550570535693,-0.005342964481542181
DLinear_ETTm2_h96_fredf_s2023_det,5,defect,-0.0033650865868575714,0.133064577694483
DLinear_ETTm2_h96_fredf_s2023_det,5,control,0.009313702546758586,0.032540974459665445
DLinear_ETTm2_h96_fredf_s2023_det,6,defect,-0.006895202361050792,0.10546098921343763
DLinear_ETTm2_h96_fredf_s2023_det,6,control,-0.006617597113633024,0.025180594909574753
DLinear_ETTm2_h96_fredf_s2023_det,7,defect,0.00041757723780283925,0.0737244970909115
DLinear_ETTm2_h96_fredf_s2023_det,7,control,0.015581689856786292,0.24364876811352287
DLinear_ETTm2_h96_fredf_s2023_shuf,0,defect,0.008296049988407564,0.07904817755467172
DLinear_ETTm2_h96_fredf_s2023_shuf,0,control,-0.006047510037410811,0.07415256664094436
DLinear_ETTm2_h96_fredf_s2023_shuf,1,defect,-0.003387315487034974,-0.10418748178239584
DLinear_ETTm2_h96_fredf_s2023_shuf,1,control,0.0012111280153084601,0.06495941187324089
DLinear_ETTm2_h96_fredf_s2023_shuf,2,defect,-0.00670991413851794,-0.16037604256061186
DLinear_ETTm2_h96_fredf_s2023_shuf,2,control,0.002094320515008021,-0.004274395486401989
DLinear_ETTm2_h96_fredf_s2023_shuf,3,defect,0.016477741400851394,0.1637012200768247
DLinear_ETTm2_h96_fredf_s2023_shuf,3,control,0.018468942816100675,0.06013156824950963
DLinear_ETTm2_h96_fredf_s2023_shuf,4,defect,0.005129440128574049,0.03836736338973863
DLinear_ETTm2_h96_fredf_s2023_shuf,4,control,0.002581015163381809,0.0553690202594972
DLinear_ETTm2_h96_fredf_s2023_shuf,5,defect,0.0022796619095132855,0.041841866464353145
DLinear_ETTm2_h96_fredf_s2023_shuf,5,control,-0.011631870771132313,-0.00423364085907976
DLinear_ETTm2_h96_fredf_s2023_shuf,6,defect,0.011928565443675425,0.02916888657351327
DLinear_ETTm2_h96_fredf_s2023_shuf,6,control,-0.016186971877273294,0.04968588545944786
DLinear_ETTm2_h96_fredf_s2023_shuf,7,defect,0.003956147212596731,-8.826070418092288e-05
DLinear_ETTm2_h96_fredf_s2023_shuf,7,control,-0.004848156665862545,-0.13797622756264816
DLinear_ETTm2_h96_none_s2021_det,0,defect,0.003297268497628355,-0.04386229084505544
DLinear_ETTm2_h96_none_s2021_det,0,control,-0.012626367102463381,-0.026643802159604768
DLinear_ETTm2_h96_none_s2021_det,1,defect,-0.01635205827593008,-0.04622408532311939
DLinear_ETTm2_h96_none_s2021_det,1,control,-0.014765883778205134,-0.04593062794986286
DLinear_ETTm2_h96_none_s2021_det,2,defect,0.010486929424255373,0.04903909683911796
DLinear_ETTm2_h96_none_s2021_det,2,control,-0.0005018694489819292,-0.11814382407470472
DLinear_ETTm2_h96_none_s2021_det,3,defect,0.014943190477788115,0.19233633525453342
DLinear_ETTm2_h96_none_s2021_det,3,control,-0.0024666522543169136,0.008727528877984411
DLinear_ETTm2_h96_none_s2021_det,4,defect,0.012497945887248198,0.033608320932387414
DLinear_ETTm2_h96_none_s2021_det,4,control,0.003732807348553921,0.018676073493043458
DLinear_ETTm2_h96_none_s2021_det,5,defect,-0.0030667801594382433,-0.03412730028328844
DLinear_ETTm2_h96_none_s2021_det,5,control,-0.0004198061631751501,0.02913593282858758
DLinear_ETTm2_h96_none_s2021_det,6,defect,0.01821115628564468,0.07709795888260057
DLinear_ETTm2_h96_none_s2021_det,6,control,-0.008149964453903797,-0.10325107783439108
DLinear_ETTm2_h96_none_s2021_det,7,defect,-0.0004757169080760507,0.08980826970712164
DLinear_ETTm2_h96_none_s2021_det,7,control,0.007739429595783853,-0.07353335606333666
DLinear_ETTm2_h96_none_s2021_shuf,0,defect,0.0070148191110289875,-0.12585192623395636
DLinear_ETTm2_h96_none_s2021_shuf,0,control,-0.0007797397153223037,0.011871575163350342
DLinear_ETTm2_h96_none_s2021_shuf,1,defect,0.00011675172447472268,-0.008971293538959531
DLinear_ETTm2_h96_none_s2021_shuf,1,control,-0.01360412710925673,-0.01164472228303687
DLinear_ETTm2_h96_none_s2021_shuf,2,defect,0.005046781031971495,0.004128831585929923
DLinear_ETTm2_h96_none_s2021_shuf,2,control,0.0026189497106852296,-0.034629122639522426
DLinear_ETTm2_h96_none_s2021_shuf,3,defect,-0.014183935360076914,-0.2133248605651294
DLinear_ETTm2_h96_none_s2021_shuf,3,control,0.009920472299783998,-0.024827946923755957
DLinear_ETTm2_h96_none_s2021_shuf,4,defect,-0.025854076225900195,-0.21836726014439023
DLinear_ETTm2_h96_none_s2021_shuf,4,control,-0.01317358824901326,0.0007867512009209374
DLinear_ETTm2_h96_none_s2021_shuf,5,defect,0.006016054164937015,-0.01859833890826466
DLinear_ETTm2_h96_none_s2021_shuf,5,control,-0.008573401844228667,0.019839181601629573
DLinear_ETTm2_h96_none_s2021_shuf,6,defect,-0.008768453920547883,-0.09915675163383332
DLinear_ETTm2_h96_none_s2021_shuf,6,control,0.02136219223330948,0.12434834270236621
DLinear_ETTm2_h96_none_s2021_shuf,7,defect,-0.007482078012468683,-0.023551010952517708
DLinear_ETTm2_h96_none_s2021_shuf,7,control,-0.015979408977394232,-0.0799866552565964
DLinear_ETTm2_h96_none_s2022_det,0,defect,-0.0065432687908289966,0.046127266672609996
DLinear_ETTm2_h96_none_s2022_det,0,control,0.01397476240329947,0.020080020667742556
DLinear_ETTm2_h96_none_s2022_det,1,defect,-0.014304373004583136,-0.07826029897490001
DLinear_ETTm2_h96_none_s2022_det,1,control,-0.0001443168145092331,-0.1321991593035139
DLinear_ETTm2_h96_none_s2022_det,2,defect,-0.0028647274170537787,-0.06780448674174983
DLinear_ETTm2_h96_none_s2022_det,2,control,-0.01568711195103222,-0.08860419983434252
DLinear_ETTm2_h96_none_s2022_det,3,defect,0.011208442043043328,0.030324256584140452
DLinear_ETTm2_h96_none_s2022_det,3,control,0.002003173128397575,0.02467831397967181
DLinear_ETTm2_h96_none_s2022_det,4,defect,0.0024880214915570255,0.045630834927029615
DLinear_ETTm2_h96_none_s2022_det,4,control,-0.005640347949556678,-0.1121426508991539
DLinear_ETTm2_h96_none_s2022_det,5,defect,0.012295227344793477,0.09469805777981964
DLinear_ETTm2_h96_none_s2022_det,5,control,-0.003025989711499325,-0.02310661129006242
DLinear_ETTm2_h96_none_s2022_det,6,defect,-0.010561011879191695,0.07088514392257149
DLinear_ETTm2_h96_none_s2022_det,6,control,-0.009810128790148183,-0.007858418991455068
DLinear_ETTm2_h96_none_s2022_det,7,defect,0.0170884103169474,0.06685392623467869
DLinear_ETTm2_h96_none_s2022_det,7,control,0.0023542773030249035,-0.0026011600240542867
DLinear_ETTm2_h96_none_s2022_shuf,0,defect,0.006396747299349671,0.024911812850518345
DLinear_ETTm2_h96_none_s2022_shuf,0,control,-0.0005290508125697654,0.03508231693899169
DLinear_ETTm2_h96_none_s2022_shuf,1,defect,-0.007347330472796155,0.018019949393688086
DLinear_ETTm2_h96_none_s2022_shuf,1,control,-0.0053841761954798555,0.03754864616923744
DLinear_ETTm2_h96_none_s2022_shuf,2,defect,-0.0065002655187082386,0.15178509155650455
DLinear_ETTm2_h96_none_s2022_shuf,2,control,-0.0036993513196994766,0.011817779222638243
DLinear_ETTm2_h96_none_s2022_shuf,3,defect,-0.012906153977341725,-0.0827387022270944
DLinear_ETTm2_h96_none_s2022_shuf,3,control,0.007844607427211476,0.08342702682203525
DLinear_ETTm2_h96_none_s2022_shuf,4,defect,-0.0008968782038383783,0.041022505783742266
DLinear_ETTm2_h96_none_s2022_shuf,4,control,-0.0027954095575167363,0.10300364192511159
DLinear_ETTm2_h96_none_s2022_shuf,5,defect,-0.0028999230934975786,-0.015128556654515127
DLinear_ETTm2_h96_none_s2022_shuf,5,control,0.005417364871904072,0.16970422658998388
DLinear_ETTm2_h96_none_s2022_shuf,6,defect,-0.007272658097273256,-0.04540369148486603
DLinear_ETTm2_h96_none_s2022_shuf,6,control,-0.006825554494225938,-0.1219264594542432
DLinear_ETTm2_h96_none_s2022_shuf,7,defect,0.005019674984607285,-0.08999951237000933
DLinear_ETTm2_h96_none_s2022_shuf,7,control,-0.018947644885477323,-0.034339982678438685
DLinear_ETTm2_h96_none_s2023_det,0,defect,-0.006964013035066249,-0.011215184794330443
DLinear_ETTm2_h96_none_s2023_det,0,control,0.002821294685624051,-0.039715069451223044
DLinear_ETTm2_h96_none_s2023_det,1,defect,0.005374157473553554,0.09676523973120656
DLinear_ETTm2_h96_none_s2023_det,1,control,-0.012122681732099605,0.003948535041568442
DLinear_ETTm2_h96_none_s2023_det,2,defect,0.009495516857265577,0.13040182564765992
DLinear_ETTm2_h96_none_s2023_det,2,control,0.005920947672160793,0.19170201390897493
DLinear_ETTm2_h96_none_s2023_det,3,defect,-0.004227313994030721,0.02447509564314247
DLinear_ETTm2_h96_none_s2023_det,3,control,0.001304922279974308,-0.10136293213422759
DLinear_ETTm2_h96_none_s2023_det,4,defect,0.008155318080740792,-0.011806283901946112
DLinear_ETTm2_h96_none_s2023_det,4,control,-0.003335178619464133,0.017204791534050832
DLinear_ETTm2_h96_none_s2023_det,5,defect,0.0033036737472081435,0.07019830501866751
DLinear_ETTm2_h96_none_s2023_det,5,control,0.005185409553313108,0.043114317442314386
DLinear_ETTm2_h96_none_s2023_det,6,defect,-0.014977130755265614,-0.012177240265141016
DLinear_ETTm2_h96_none_s2023_det,6,control,-0.013285773360795077,-0.04026706527359376
DLinear_ETTm2_h96_none_s2023_det,7,defect,0.009151706035900166,-0.06897232478981923
DLinear_ETTm2_h96_none_s2023_det,7,control,0.007702109563575955,-0.08388853584441695
DLinear_ETTm2_h96_none_s2023_shuf,0,defect,0.005022269177506739,0.008085901977787809
DLinear_ETTm2_h96_none_s2023_shuf,0,control,-0.01333854066370114,-0.006823682763336605
DLinear_ETTm2_h96_none_s2023_shuf,1,defect,0.0064851739481334375,0.08872758983314043
DLinear_ETTm2_h96_none_s2023_shuf,1,control,-0.012243264456783353,-0.0515298670328399
DLinear_ETTm2_h96_none_s2023_shuf,2,defect,-0.012160678857871103,-0.03707665233597616
DLinear_ETTm2_h96_none_s2023_shuf,2,control,0.005307306759125393,0.044601098475711975
DLinear_ETTm2_h96_none_s2023_shuf,3,defect,0.003621014947225202,0.039490535174434085
DLinear_ETTm2_h96_none_s2023_shuf,3,control,0.006705534384073931,-0.0031345502946345484
DLinear_ETTm2_h96_none_s2023_shuf,4,defect,0.0024875460619691314,-0.10749528001697133
DLinear_ETTm2_h96_none_s2023_shuf,4,control,-0.003226263043990209,-0.03543731240884384
DLinear_ETTm2_h96_none_s2023_shuf,5,defect,-0.00031906259791190976,-0.18154933243312127
DLinear_ETTm2_h96_none_s2023_shuf,5,control,0.019500119180899646,0.08682030386573018
DLinear_ETTm2_h96_none_s2023_shuf,6,defect,-0.0032596752228841648,0.023559157472632864
DLinear_ETTm2_h96_none_s2023_shuf,6,control,0.009853154097775195,-0.005755040974040692
DLinear_ETTm2_h96_none_s2023_shuf,7,defect,0.005572451643268909,-0.09714291382453766
DLinear_ETTm2_h96_none_s2023_shuf,7,control,0.009583704336873722,-0.07572929090438943
DLinear_ETTm2_h96_revin_s2021_det,0,defect,0.00952114022533611,0.016535379768181847
DLinear_ETTm2_h96_revin_s2021_det,0,control,0.00597363745003479,0.05991569886591085
DLinear_ETTm2_h96_revin_s2021_det,1,defect,-0.011305215993186988,0.005615991650528569
DLinear_ETTm2_h96_revin_s2021_det,1,control,-0.009804498327835693,0.05019934522687944
DLinear_ETTm2_h96_revin_s2021_det,2,defect,0.0029943745886696223,0.034319892696534605
DLinear_ETTm2_h96_revin_s2021_det,2,control,-0.0006290080194416689,-0.08563081384109504
DLinear_ETTm2_h96_revin_s2021_det,3,defect,-0.009627369257034068,-0.11506408892237903
DLinear_ETTm2_h96_revin_s2021_det,3,control,0.009733817188544403,-0.04805252937970766
DLinear_ETTm2_h96_revin_s2021_det,4,defect,0.0059878153810270585,0.14141123069401695
DLinear_ETTm2_h96_revin_s2021_det,4,control,0.00885909062138957,-0.09335411089497223
DLinear_ETTm2_h96_revin_s2021_det,5,defect,-0.01963339090902016,0.09488709600316625
DLinear_ETTm2_h96_revin_s2021_det,5,control,0.010278829232529568,0.04601217099671368
DLinear_ETTm2_h96_revin_s2021_det,6,defect,-0.00017186622573338458,0.019269487680100676
DLinear_ETTm2_h96_revin_s2021_det,6,control,0.0011269697277766046,0.07401189986476249
DLinear_ETTm2_h96_revin_s2021_det,7,defect,0.006625535132619104,-0.11293413269420532
DLinear_ETTm2_h96_revin_s2021_det,7,control,0.015269762954991937,0.1665807694924671
DLinear_ETTm2_h96_revin_s2021_shuf,0,defect,-0.011372425815556418,0.019031188716483998
DLinear_ETTm2_h96_revin_s2021_shuf,0,control,-0.006797847952956327,0.010454739457740555
DLinear_ETTm2_h96_revin_s2021_shuf,1,defect,-0.010124864664734355,-0.010189401723821137
DLinear_ETTm2_h96_revin_s2021_shuf,1,control,0.013835567767096865,0.06935540300922341
DLinear_ETTm2_h96_revin_s2021_shuf,2,defect,0.0036780869820384273,0.14923324792410203
DLinear_ETTm2_h96_revin_s2021_shuf,2,control,-0.004755517253815426,-0.21234076753403097
DLinear_ETTm2_h96_revin_s2021_shuf,3,defect,0.008176451013393583,0.0689257009659124
DLinear_ETTm2_h96_revin_s2021_shuf,3,control,-0.001923091765378242,-0.13862832757234722
DLinear_ETTm2_h96_revin_s2021_shuf,4,defect,1.183626062954904e-05,0.01568021008885812
DLinear_ETTm2_h96_revin_s2021_shuf,4,control,-0.006195560954912172,0.06188549386118503
DLinear_ETTm2_h96_revin_s2021_shuf,5,defect,-0.0035052896193944016,-0.05467899047611177
DLinear_ETTm2_h96_revin_s2021_shuf,5,control,0.008220150276478898,0.0337499566948951
DLinear_ETTm2_h96_revin_s2021_shuf,6,defect,-0.0034302512923727805,-0.07219757438363018
DLinear_ETTm2_h96_revin_s2021_shuf,6,control,0.0012370982724755285,0.04595030547909667
DLinear_ETTm2_h96_revin_s2021_shuf,7,defect,0.010949325948076852,0.15009175199009098
DLinear_ETTm2_h96_revin_s2021_shuf,7,control,-0.008489379009242348,-0.06232780563204901
DLinear_ETTm2_h96_revin_s2022_det,0,defect,-0.008699667012145524,-0.11047713813460439
DLinear_ETTm2_h96_revin_s2022_det,0,control,-0.02177362965882809,-0.08904171450607343
DLinear_ETTm2_h96_revin_s2022_det,1,defect,-0.0014404888030058454,0.07453931906187007
DLinear_ETTm2_h96_revin_s2022_det,1,control,0.011596726098023362,0.03885277616291518
DLinear_ETTm2_h96_revin_s2022_det,2,defect,-0.0005291371928604568,0.08317181494298317
DLinear_ETTm2_h96_revin_s2022_det,2,control,0.005137543517332766,0.058806713170882416
DLinear_ETTm2_h96_revin_s2022_det,3,defect,-0.006930805276121027,-0.006866416037863829
DLinear_ETTm2_h96_revin_s2022_det,3,control,-0.005085352439805108,-0.033838314575471796
DLinear_ETTm2_h96_revin_s2022_det,4,defect,0.020506737205999045,0.07124645536717568
